shape,mission,coverage,ergodic,info_gain,belief_rmse,path_len,wallclock
A,glaube-D,0.031346652656793594,0.04328170418739319,3381.39404296875,0.06982464343309402,11.35745906829834,9.616108800517395
greek_upper_0,glaube-D,0.03469441086053848,0.04790066182613373,3414.073486328125,0.09216582775115967,13.297525405883789,8.030083243967965
korean_5,glaube-D,0.03179801255464554,0.014229604043066502,3371.27734375,0.12250425666570663,15.695947647094727,8.118638808839023
digit_5,glaube-D,0.03672580420970917,0.07087187469005585,3428.093505859375,0.097549207508564,14.118399620056152,8.089559597196057
a_lc,glaube-D,0.033534031361341476,0.0488174743950367,3453.08154296875,0.0846284031867981,12.62177848815918,8.127530582481995
rand_gmm_10,glaube-D,0.04185860604047775,0.01851334422826767,3448.558349609375,0.01756514050066471,13.17495346069336,8.095656098099425
rand_gmm_20,glaube-D,0.0463261716067791,0.04584713280200958,3307.6669921875,0.026575380936264992,12.486398696899414,8.100125422002748
rand_ana_poly_10,glaube-D,0.03715095669031143,0.08794116973876953,3387.7861328125,0.14332428574562073,15.401567459106445,8.104506463743746
rand_ana_poly_20,glaube-D,0.03043712116777897,0.051211290061473846,3433.1865234375,0.0982697606086731,15.149328231811523,8.11576472222805
rand_ana_poly_30,glaube-D,0.027295177802443504,0.0636981651186943,3349.405029296875,0.11425802111625671,15.79951286315918,8.115523633314297
rand_gmm_complex_0,glaube-D,0.036351338028907776,0.02162434533238411,3340.72021484375,0.03572662174701691,19.866674423217773,8.10729504446499
rand_gmm_complex_10,glaube-D,0.034682366997003555,0.03625396639108658,3351.048095703125,0.02533029392361641,13.788235664367676,8.111344405682757
