E_ergodic_exploit,E_ergodic_exploit_per_length,E_ergodic_explore,E_ergodic_explore_per_length,E_ergodic_total,E_ergodic_total_per_length,coverage,coverage_per_length,explore_exploit_ratio,knowledge_condition,method,path_len,replan_scheme,representation,shape,strategy,subvariant,svgd_iters,variant_id
0.0653918981552124,0.009115516686696374,12.264593124389648,1.7096629159709444,12.32998502254486,1.718778432657641,0.0670793429017067,0.009350743544739809,0.0053317625372481855,none_known,particles,7.1736907958984375,no_replan,particles,rand_ana_poly_complex_0,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
0.047966185957193375,0.005678284180045044,8.693672180175781,1.029165446909724,8.741638366132975,1.034843731089769,0.02906203456223011,0.0034403921804811643,0.005517367685725588,none_known,particles,8.44730281829834,replan_1_6,particles,rand_ana_poly_complex_0,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
0.5066435933113098,0.17425307129820192,30.5897274017334,10.520914544855492,31.09637099504471,10.695167616153695,0.1070663258433342,0.03682398505994995,0.016562540314844398,half_known,particles,2.9075160026550293,no_replan,particles,rand_ana_poly_complex_0,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
0.06424590200185776,0.007607175387717262,7.060592174530029,0.8360247321493098,7.124838076531887,0.8436319075370271,0.022266490384936333,0.002636512094144662,0.00909922289997356,half_known,particles,8.4454345703125,replan_1_6,particles,rand_ana_poly_complex_0,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
0.1128200963139534,0.02519598060928465,8.204345703125,1.8322669630821704,8.317165799438953,1.857462943691455,0.04786757007241249,0.010690208630932667,0.0137512606606741,ten_samples,particles,4.4777021408081055,no_replan,particles,rand_ana_poly_complex_0,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
0.055807217955589294,0.006621765306848736,21.265281677246094,2.5232167022339675,21.321088895201683,2.529838467540816,0.04177159443497658,0.004956378493215697,0.00262433476323538,ten_samples,particles,8.42784595489502,replan_1_6,particles,rand_ana_poly_complex_0,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
0.005932304076850414,0.0006741255217235649,6.804092884063721,0.7731924402230385,6.810025188140571,0.773866565744762,0.03470192104578018,0.00394340046072227,0.0008718728826798976,ground_truth,lawnmower,8.799999237060547,,,rand_ana_poly_complex_10,,fixed,-1,lawnmower_fixed
0.005932304076850414,0.0006741255217235649,6.804092884063721,0.7731924402230385,6.810025188140571,0.773866565744762,0.03470192104578018,0.00394340046072227,0.0008718728826798976,none_known,lawnmower,8.799999237060547,,,rand_ana_poly_complex_10,,fixed,-1,lawnmower_fixed
0.005932304076850414,0.0006741255217235649,6.804092884063721,0.7731924402230385,6.810025188140571,0.773866565744762,0.03470192104578018,0.00394340046072227,0.0008718728826798976,half_known,lawnmower,8.799999237060547,,,rand_ana_poly_complex_10,,fixed,-1,lawnmower_fixed
0.005932304076850414,0.0006741255217235649,6.804092884063721,0.7731924402230385,6.810025188140571,0.773866565744762,0.03470192104578018,0.00394340046072227,0.0008718728826798976,ten_samples,lawnmower,8.799999237060547,,,rand_ana_poly_complex_10,,fixed,-1,lawnmower_fixed
0.10258608311414719,0.01017310800790589,95.13886260986328,9.434592838509355,95.24144869297743,9.44476594651726,0.15840931236743927,0.01570890509952441,0.0010782773758271926,ground_truth,random_walk,10.08404541015625,,,rand_ana_poly_complex_10,,fixed,-1,random_walk_fixed
0.10258608311414719,0.01017310800790589,95.13886260986328,9.434592838509355,95.24144869297743,9.44476594651726,0.15840931236743927,0.01570890509952441,0.0010782773758271926,none_known,random_walk,10.08404541015625,,,rand_ana_poly_complex_10,,fixed,-1,random_walk_fixed
0.10258608311414719,0.01017310800790589,95.13886260986328,9.434592838509355,95.24144869297743,9.44476594651726,0.15840931236743927,0.01570890509952441,0.0010782773758271926,half_known,random_walk,10.08404541015625,,,rand_ana_poly_complex_10,,fixed,-1,random_walk_fixed
0.10258608311414719,0.01017310800790589,95.13886260986328,9.434592838509355,95.24144869297743,9.44476594651726,0.15840931236743927,0.01570890509952441,0.0010782773758271926,ten_samples,random_walk,10.08404541015625,,,rand_ana_poly_complex_10,,fixed,-1,random_walk_fixed
0.0941411480307579,0.019354647079283763,1.9004473686218262,0.3907163751647826,1.994588516652584,0.41007102224406633,0.0424121730029583,0.008719594539781775,0.04953630896867591,ground_truth,particles,4.864007472991943,no_replan,particles,rand_ana_poly_complex_10,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
0.04507976025342941,0.005328275915932157,0.9304887652397156,0.10998063987030762,0.975568525493145,0.11530891578623978,0.0311716478317976,0.003684383844731089,0.04844739876232231,ground_truth,particles,8.460477828979492,replan_1_6,particles,rand_ana_poly_complex_10,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
0.09504126012325287,0.01556671978166164,5.10584020614624,0.8362808283049489,5.200881466269493,0.8518475480866106,0.05941269174218178,0.009731149635699212,0.018614225335302378,none_known,particles,6.105413436889648,no_replan,particles,rand_ana_poly_complex_10,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
