E_ergodic_exploit,E_ergodic_exploit_per_length,E_ergodic_explore,E_ergodic_explore_per_length,E_ergodic_total,E_ergodic_total_per_length,J,coverage,coverage_per_length,explore_exploit_ratio,knowledge_condition,method,path_len,replan_scheme,representation,shape,smoothness_energy,steps_to_full_coverage,steps_to_full_coverage_reached,strategy,subvariant,svgd_iters,variant_id
0.01924733817577362,0.00218719770959921,16.40184783935547,1.8638465069724435,16.421095177531242,1.8660337046820428,16.597095162272453,0.034316953271627426,0.00389965411895766,0.0011734859611116821,ground_truth,lawnmower,8.799999237060547,,,A,1.5192447900772095,0.0,1.0,,fixed,-1,lawnmower_fixed
0.01924733817577362,0.00218719770959921,16.40184783935547,1.8638465069724435,16.421095177531242,1.8660337046820428,16.597095162272453,0.034316953271627426,0.00389965411895766,0.0011734859611116821,none_known,lawnmower,8.799999237060547,,,A,1.5192447900772095,1.0,0.0,,fixed,-1,lawnmower_fixed
0.01924733817577362,0.00218719770959921,16.40184783935547,1.8638465069724435,16.421095177531242,1.8660337046820428,16.597095162272453,0.034316953271627426,0.00389965411895766,0.0011734859611116821,half_known,lawnmower,8.799999237060547,,,A,1.5192447900772095,1.0,0.0,,fixed,-1,lawnmower_fixed
0.01924733817577362,0.00218719770959921,16.40184783935547,1.8638465069724435,16.421095177531242,1.8660337046820428,16.597095162272453,0.034316953271627426,0.00389965411895766,0.0011734859611116821,ten_samples,lawnmower,8.799999237060547,,,A,1.5192447900772095,1.0,0.0,,fixed,-1,lawnmower_fixed
0.09378409385681152,0.009621609716813409,38.81198501586914,3.9818455006630162,38.90576910972595,3.9914671103798294,39.10071381568909,0.08359052240848541,0.008575818665657214,0.00241636942347746,ground_truth,random_walk,9.747235298156738,,,A,11.616546630859375,0.0,1.0,,fixed,-1,random_walk_fixed
0.09378409385681152,0.009621609716813409,38.81198501586914,3.9818455006630162,38.90576910972595,3.9914671103798294,39.10071381568909,0.08359052240848541,0.008575818665657214,0.00241636942347746,none_known,random_walk,9.747235298156738,,,A,11.616546630859375,1.0,0.0,,fixed,-1,random_walk_fixed
0.09378409385681152,0.009621609716813409,38.81198501586914,3.9818455006630162,38.90576910972595,3.9914671103798294,39.10071381568909,0.08359052240848541,0.008575818665657214,0.00241636942347746,half_known,random_walk,9.747235298156738,,,A,11.616546630859375,1.0,0.0,,fixed,-1,random_walk_fixed
0.09378409385681152,0.009621609716813409,38.81198501586914,3.9818455006630162,38.90576910972595,3.9914671103798294,39.10071381568909,0.08359052240848541,0.008575818665657214,0.00241636942347746,ten_samples,random_walk,9.747235298156738,,,A,11.616546630859375,1.0,0.0,,fixed,-1,random_walk_fixed
0.15541832149028778,0.04453448730647084,2.5982537269592285,0.7445190278257331,2.7536720484495163,0.789053515132204,2.8234688872098923,0.043279919773340225,0.01240168481610673,0.05981645282663597,ground_truth,particles,3.489841938018799,no_replan,particles,A,0.14530834555625916,0.0,1.0,niveau_svgd0,niveau_svgd0__no_replan,-1,particles_niveau_svgd0__no_replan
0.07217157632112503,0.008559712200545338,11.662398338317871,1.3831868227450548,11.734569914638996,1.3917465349456002,11.903200762569904,0.03159961849451065,0.0037477862303648872,0.006188399180638407,ground_truth,particles,8.43154239654541,replan_1_6,particles,A,3.250429630279541,0.0,1.0,niveau_svgd0,niveau_svgd0__replan_1_6,-1,particles_niveau_svgd0__replan_1_6
0.08484509587287903,0.024370287565950364,0.5784472227096558,0.16614896847168,0.6632923185825348,0.19051925603763037,0.7329222691059113,0.03660408407449722,0.01051389058856457,0.14667733293874927,ground_truth,particles,3.4814975261688232,no_replan,particles,A,0.1232001855969429,0.0,1.0,niveau_svgd25,niveau_svgd25__no_replan,-1,particles_niveau_svgd25__no_replan
0.07490135729312897,0.008908087479290677,2.36027193069458,0.28070931680526945,2.435173287987709,0.2896174042845601,2.6033381325006486,0.023499827831983566,0.0027948561900731127,0.03173420668994145,ground_truth,particles,8.408242225646973,replan_1_6,particles,A,2.8983852863311768,0.0,1.0,niveau_svgd25,niveau_svgd25__replan_1_6,-1,particles_niveau_svgd25__replan_1_6
0.10167841613292694,0.02931280936970236,2.927993059158325,0.8441093561755993,3.029671475291252,0.8734221655453017,3.0990462082624437,0.03545089811086655,0.010220118072551835,0.034726317337021015,ground_truth,particles,3.4687366485595703,no_replan,particles,A,0.08122414350509644,0.0,1.0,ucb_tuned_svgd0,ucb_tuned_svgd0__no_replan,-1,particles_ucb_tuned_svgd0__no_replan
0.05704226344823837,0.006760308581783165,0.6946350336074829,0.08232399794522754,0.7516772970557213,0.0890843065270107,0.9204336866736412,0.02478988654911518,0.0029379493843453013,0.08211832212377473,ground_truth,particles,8.437819480895996,replan_1_6,particles,A,3.130187749862671,0.0,1.0,ucb_tuned_svgd0,ucb_tuned_svgd0__replan_1_6,-1,particles_ucb_tuned_svgd0__replan_1_6
0.07908301055431366,0.023161833635397786,0.2921231687068939,0.08555703920739591,0.3712061792612076,0.10871887284279369,0.439493528008461,0.032489288598299026,0.009515463462653697,0.2707180361776192,ground_truth,particles,3.414367437362671,no_replan,particles,A,0.10749848932027817,0.0,1.0,ucb_tuned_svgd25,ucb_tuned_svgd25__no_replan,-1,particles_ucb_tuned_svgd25__no_replan
0.03850755840539932,0.0045696611345854505,1.1771292686462402,0.13968898813801434,1.2156368270516396,0.1442586492725998,1.3841725555062294,0.019619135186076164,0.0023281870694097165,0.03271310928296347,ground_truth,particles,8.426786422729492,replan_1_6,particles,A,2.3366189002990723,0.0,1.0,ucb_tuned_svgd25,ucb_tuned_svgd25__replan_1_6,-1,particles_ucb_tuned_svgd25__replan_1_6
0.1751241385936737,0.03999946169935062,1.2778449058532715,0.2918678645893689,1.4529690444469452,0.3318673262887195,1.5405322921276092,0.039849650114774704,0.009101912313737628,0.13704647394335845,ground_truth,particles,4.378162384033203,no_replan,particles,A,0.2958967089653015,0.0,1.0,mass_tuned_svgd0,mass_tuned_svgd0__no_replan,-1,particles_mass_tuned_svgd0__no_replan
0.11420810222625732,0.013536322813084025,8.326786041259766,0.9869182803394868,8.440994143486023,1.0004546031525707,8.609737315177917,0.04156401753425598,0.0049263051200847474,0.013715748388435678,ground_truth,particles,8.437158584594727,replan_1_6,particles,A,2.4664812088012695,0.0,1.0,mass_tuned_svgd0,mass_tuned_svgd0__replan_1_6,-1,particles_mass_tuned_svgd0__replan_1_6
0.15396150946617126,0.0340576138139784,0.3899192214012146,0.08625349483240521,0.5438807308673859,0.12031110864638361,0.6342931187152863,0.03383802995085716,0.007485264078586764,0.3948548853603442,ground_truth,particles,4.5206193923950195,no_replan,particles,A,0.17644062638282776,0.0,1.0,mass_tuned_svgd25,mass_tuned_svgd25__no_replan,-1,particles_mass_tuned_svgd25__no_replan
0.04002554714679718,0.0047480709963398865,4.292544364929199,0.5092074150759848,4.332569912075996,0.5139554860723246,4.501166999936104,0.028803912922739983,0.003416893291376407,0.009324434122058831,ground_truth,particles,8.429854393005371,replan_1_6,particles,A,2.304154396057129,0.0,1.0,mass_tuned_svgd25,mass_tuned_svgd25__replan_1_6,-1,particles_mass_tuned_svgd25__replan_1_6
0.12230755388736725,0.022758558231902978,4.284984588623047,0.7973348185247042,4.407292142510414,0.8200933767566072,4.514774833321571,0.04219691827893257,0.007851853719045955,0.028543289096558927,ground_truth,particles,5.374134540557861,no_replan,particles,A,0.24746085703372955,0.0,1.0,eid_tuned_svgd0,eid_tuned_svgd0__no_replan,-1,particles_eid_tuned_svgd0__no_replan
0.039268430322408676,0.004651807910136678,1.5459043979644775,0.18313057710031566,1.5851728282868862,0.18778238501045236,1.7540036617219448,0.020189838483929634,0.002391724079440232,0.025401590405017403,ground_truth,particles,8.44154167175293,replan_1_6,particles,A,1.9853346347808838,0.0,1.0,eid_tuned_svgd0,eid_tuned_svgd0__replan_1_6,-1,particles_eid_tuned_svgd0__replan_1_6
0.13875211775302887,0.030719165133616583,2.3050177097320557,0.5103217219877282,2.4437698274850845,0.5410408871213447,2.5341056925058365,0.049982618540525436,0.011065952272454231,0.06019568403626624,ground_truth,particles,4.516793251037598,no_replan,particles,A,0.19177299737930298,0.0,1.0,eid_tuned_svgd25,eid_tuned_svgd25__no_replan,-1,particles_eid_tuned_svgd25__no_replan
0.07822322845458984,0.009297823491097337,4.613130569458008,0.5483291168569654,4.691353797912598,0.5576269403480628,4.859615173339844,0.027578415349125862,0.0032780446824589747,0.01695664739525901,ground_truth,particles,8.413068771362305,replan_1_6,particles,A,3.0581133365631104,0.0,1.0,eid_tuned_svgd25,eid_tuned_svgd25__replan_1_6,-1,particles_eid_tuned_svgd25__replan_1_6
0.18648700416088104,0.048107483820574046,2.3729984760284424,0.6121551810296711,2.5594854801893234,0.6602626648502452,2.637014791369438,0.03456432372331619,0.008916453196138157,0.07858707287203746,ground_truth,particles,3.8764655590057373,no_replan,particles,A,0.12943315505981445,0.0,1.0,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
0.021667419001460075,0.0025684801537288345,0.6070748567581177,0.07196333450264326,0.6287422757595778,0.0745318146563721,0.7974600987881422,0.017562923952937126,0.0020819287064845152,0.03569151112132654,ground_truth,particles,8.435891151428223,replan_1_6,particles,A,3.095139265060425,0.0,1.0,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
0.15938341617584229,0.029394167585789756,28.091829299926758,5.180814654659176,28.2512127161026,5.210208822244965,28.35965832233429,0.08032244443893433,0.01481340687373333,0.0056736574351979934,none_known,particles,5.422280311584473,no_replan,particles,A,0.2925562858581543,1.0,0.0,niveau_svgd0,niveau_svgd0__no_replan,-1,particles_niveau_svgd0__no_replan
0.05766046792268753,0.006828260175439131,6.380006790161133,0.7555323058200043,6.43766725808382,0.7623605659954434,6.606554987728596,0.030262069776654243,0.003583690756019398,0.009037681278272003,none_known,particles,8.44438648223877,replan_1_6,particles,A,2.085967540740967,1.0,0.0,niveau_svgd0,niveau_svgd0__replan_1_6,-1,particles_niveau_svgd0__replan_1_6
0.06045648455619812,0.01090226002745462,20.244670867919922,3.650769104299011,20.30512735247612,3.6616713643264656,20.41603368639946,0.04936019331216812,0.008901239733753464,0.0029862913035547827,none_known,particles,5.545316696166992,no_replan,particles,A,0.2085029035806656,1.0,0.0,niveau_svgd25,niveau_svgd25__no_replan,-1,particles_niveau_svgd25__no_replan
0.06570994853973389,0.007759793403656847,10.82058334350586,1.2778200731945963,10.886293292045593,1.2855798665982532,11.055653338432313,0.03378000110387802,0.003989134606959703,0.006072680783811043,none_known,particles,8.468002319335938,replan_1_6,particles,A,1.706113338470459,1.0,0.0,niveau_svgd25,niveau_svgd25__replan_1_6,-1,particles_niveau_svgd25__replan_1_6
0.10233694314956665,0.017806445946935964,27.900297164916992,4.854602043804051,28.00263410806656,4.8724084897509865,28.117577812671662,0.06708257645368576,0.011672248895083524,0.003667951726272272,none_known,particles,5.747185230255127,no_replan,particles,A,0.19080477952957153,1.0,0.0,ucb_tuned_svgd0,ucb_tuned_svgd0__no_replan,-1,particles_ucb_tuned_svgd0__no_replan
0.06742705404758453,0.007976415723612438,11.047094345092773,1.3068377119404146,11.114521399140358,1.314814127664027,11.283587446808815,0.034317802637815475,0.004059691831811623,0.0061036008149542315,none_known,particles,8.453302383422852,replan_1_6,particles,A,1.6502150297164917,1.0,0.0,ucb_tuned_svgd0,ucb_tuned_svgd0__replan_1_6,-1,particles_ucb_tuned_svgd0__replan_1_6
0.0882871001958847,0.01637169715898706,20.362445831298828,3.7759513657901533,20.450732931494713,3.7923230629491402,20.5585862582922,0.05466807633638382,0.010137485409056186,0.0043357807272925855,none_known,particles,5.392666339874268,no_replan,particles,A,0.20663069188594818,1.0,0.0,ucb_tuned_svgd25,ucb_tuned_svgd25__no_replan,-1,particles_ucb_tuned_svgd25__no_replan
0.06754282116889954,0.007988381174775253,17.3190860748291,2.0483518273320467,17.386628895998,2.056340208506822,17.555731545686722,0.04357587546110153,0.005153777961648117,0.003899906777821475,none_known,particles,8.455132484436035,replan_1_6,particles,A,1.5898199081420898,1.0,0.0,ucb_tuned_svgd25,ucb_tuned_svgd25__replan_1_6,-1,particles_ucb_tuned_svgd25__replan_1_6
0.13355877995491028,0.023798999134259164,25.09752655029297,4.472158347389195,25.23108533024788,4.495957346523454,25.34332431912422,0.053258124738931656,0.009490129102571979,0.005321591340376576,none_known,particles,5.611949443817139,no_replan,particles,A,0.23506569862365723,1.0,0.0,mass_tuned_svgd0,mass_tuned_svgd0__no_replan,-1,particles_mass_tuned_svgd0__no_replan
0.07818242907524109,0.009243692391981124,12.256304740905762,1.4490917233881482,12.334487169981003,1.4583354157801292,12.503645609617234,0.036827050149440765,0.004354148717455197,0.006378956033485773,none_known,particles,8.457921981811523,replan_1_6,particles,A,1.5909736156463623,1.0,0.0,mass_tuned_svgd0,mass_tuned_svgd0__replan_1_6,-1,particles_mass_tuned_svgd0__replan_1_6
0.05657154321670532,0.00996579273535056,20.878971099853516,3.678094792490488,20.93554264307022,3.6880605852258386,21.04907408952713,0.05446665361523628,0.009594989813841416,0.0027094986120797027,none_known,particles,5.676572322845459,no_replan,particles,A,0.22238583862781525,1.0,0.0,mass_tuned_svgd25,mass_tuned_svgd25__no_replan,-1,particles_mass_tuned_svgd25__no_replan
0.10070475935935974,0.011915369906875447,11.21306037902832,1.3267273866121763,11.31376513838768,1.3386427565190515,11.482798513174057,0.04207105189561844,0.0049778396661354606,0.008981023552473408,none_known,particles,8.451668739318848,replan_1_6,particles,A,1.8485876321792603,1.0,0.0,mass_tuned_svgd25,mass_tuned_svgd25__replan_1_6,-1,particles_mass_tuned_svgd25__replan_1_6
0.12152986228466034,0.020768801753608818,25.267757415771484,4.318124242560551,25.389287278056145,4.33889304431416,25.506318451762198,0.0658326968550682,0.011250454860927761,0.004809681377137352,none_known,particles,5.851558685302734,no_replan,particles,A,0.2655803859233856,1.0,0.0,eid_tuned_svgd0,eid_tuned_svgd0__no_replan,-1,particles_eid_tuned_svgd0__no_replan
0.0694274753332138,0.008213656241601591,19.136022567749023,2.2638978365360205,19.205450043082237,2.272111492777622,19.374503807425498,0.0396074540913105,0.004685781975358801,0.0036281037549685843,none_known,particles,8.452688217163086,replan_1_6,particles,A,2.2580785751342773,1.0,0.0,eid_tuned_svgd0,eid_tuned_svgd0__replan_1_6,-1,particles_eid_tuned_svgd0__replan_1_6
0.06329111009836197,0.011407853101685234,21.170867919921875,3.815925347024365,21.234159030020237,3.82733320012605,21.34511962801218,0.049238089472055435,0.008874878175337613,0.002989537809113852,none_known,particles,5.548029899597168,no_replan,particles,A,0.2545958161354065,1.0,0.0,eid_tuned_svgd25,eid_tuned_svgd25__no_replan,-1,particles_eid_tuned_svgd25__no_replan
0.04599516838788986,0.005448924701647226,45.69430923461914,5.413282721642972,45.74030440300703,5.418731646344619,45.90912732094526,0.07381818443536758,0.008745043070796299,0.0010065841711650776,none_known,particles,8.441145896911621,replan_1_6,particles,A,2.1674249172210693,1.0,0.0,eid_tuned_svgd25,eid_tuned_svgd25__replan_1_6,-1,particles_eid_tuned_svgd25__replan_1_6
0.06959906220436096,0.010668470317296766,12.054165840148926,1.8477190121872593,12.123764902353287,1.858387482504556,12.254241081476211,0.05160398408770561,0.007910100438960316,0.005773859686959565,none_known,particles,6.52380895614624,no_replan,particles,A,0.2603994905948639,1.0,0.0,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
0.04333801195025444,0.005140941619661586,9.3998384475708,1.1150493185677421,9.443176459521055,1.1201902601874039,9.611775969713927,0.026976116001605988,0.003200023057095052,0.004610506041351623,none_known,particles,8.429975509643555,replan_1_6,particles,A,2.479267120361328,1.0,0.0,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
0.1447506546974182,0.027475024278808515,30.730133056640625,5.832865858791011,30.874883711338043,5.860340883069819,30.980252611637116,0.06985020637512207,0.013258220628072186,0.004710381644967799,half_known,particles,5.268445014953613,no_replan,particles,A,0.28205063939094543,1.0,0.0,niveau_svgd0,niveau_svgd0__no_replan,-1,particles_niveau_svgd0__no_replan
0.045864664018154144,0.0054303211674822435,28.535377502441406,3.378554444708663,28.58124216645956,3.383984765876145,28.750162797868253,0.03539888560771942,0.004191185565968475,0.001607291300569971,half_known,particles,8.44603157043457,replan_1_6,particles,A,2.0790038108825684,1.0,0.0,niveau_svgd0,niveau_svgd0__replan_1_6,-1,particles_niveau_svgd0__replan_1_6
0.1171095073223114,0.02367345403885491,50.88280487060547,10.285857826701056,50.99991437792778,10.309531280739911,51.0988517844677,0.0832638293504715,0.016831617537271533,0.002301553690291246,half_known,particles,4.94687032699585,no_replan,particles,A,0.23803991079330444,1.0,0.0,niveau_svgd25,niveau_svgd25__no_replan,-1,particles_niveau_svgd25__no_replan
0.056295059621334076,0.006694235533424768,16.136568069458008,1.9188537694905705,16.192863129079342,1.9255480050239953,16.361052788197995,0.026554984971880913,0.003157742885149346,0.0034886637219896104,half_known,particles,8.409482955932617,replan_1_6,particles,A,2.469336986541748,1.0,0.0,niveau_svgd25,niveau_svgd25__replan_1_6,-1,particles_niveau_svgd25__replan_1_6
0.1257074624300003,0.023554657132081748,48.16982650756836,9.025906064482419,48.29553396999836,9.049460721614501,48.40227079212666,0.05963052809238434,0.011173375205176977,0.0026096723103258297,half_known,particles,5.336841106414795,no_replan,particles,A,0.19798827171325684,1.0,0.0,ucb_tuned_svgd0,ucb_tuned_svgd0__no_replan,-1,particles_ucb_tuned_svgd0__no_replan
0.09732739627361298,0.011508497799907756,19.846817016601562,2.346790921321048,19.944144412875175,2.3582994191209554,20.113284465670585,0.0359552726149559,0.004251538535162571,0.0049039297431018826,half_known,particles,8.457002639770508,replan_1_6,particles,A,1.9407368898391724,1.0,0.0,ucb_tuned_svgd0,ucb_tuned_svgd0__replan_1_6,-1,particles_ucb_tuned_svgd0__replan_1_6
0.1611635535955429,0.0391499380348469,25.375946044921875,6.164338605535592,25.537109598517418,6.203488543570439,25.619441046118737,0.05326399952173233,0.01293891971380312,0.006351036265219135,half_known,particles,4.116572380065918,no_replan,particles,A,0.13836807012557983,1.0,0.0,ucb_tuned_svgd25,ucb_tuned_svgd25__no_replan,-1,particles_ucb_tuned_svgd25__no_replan
