E_ergodic_exploit_max,E_ergodic_exploit_mean,E_ergodic_exploit_median,E_ergodic_exploit_per_length_max,E_ergodic_exploit_per_length_mean,E_ergodic_exploit_per_length_median,E_ergodic_explore_max,E_ergodic_explore_mean,E_ergodic_explore_median,E_ergodic_explore_per_length_max,E_ergodic_explore_per_length_mean,E_ergodic_explore_per_length_median,E_ergodic_total_max,E_ergodic_total_mean,E_ergodic_total_median,E_ergodic_total_per_length_max,E_ergodic_total_per_length_mean,E_ergodic_total_per_length_median,J_max,J_mean,J_median,coverage_max,coverage_mean,coverage_median,coverage_per_length_max,coverage_per_length_mean,coverage_per_length_median,explore_exploit_ratio_max,explore_exploit_ratio_mean,explore_exploit_ratio_median,n,path_len_max,path_len_mean,path_len_median,shape,smoothness_energy_max,smoothness_energy_mean,smoothness_energy_median,steps_to_full_coverage_max,steps_to_full_coverage_mean,steps_to_full_coverage_median,steps_to_full_coverage_reached_max,steps_to_full_coverage_reached_mean,steps_to_full_coverage_reached_median
1.2967281341552734,0.10774593462701887,0.06562099605798721,0.39296041699435214,0.021419704560791796,0.008649760621149603,93.13912200927734,16.195451847463847,11.000277042388916,20.412503188687868,2.4932401043996686,1.697010658584002,93.24945955723524,16.303197782090866,11.059625526890159,20.43668492350493,2.5146598089604604,1.7205557882093938,93.34071649044752,16.44478350763675,11.200731731876731,0.22845937311649323,0.06943968976847828,0.0614978801459074,0.06556105324540273,0.011325585067900167,0.00994031880998849,0.1771280957643786,0.013873351524775767,0.007644381505190145,80,10.411216735839844,7.079286277294159,8.411056995391846,rand_gmm_complex_0,10.995590209960938,1.6529734855517746,1.5192447900772095,1.0,0.75,1.0,1.0,0.25,0.0
0.8990299701690674,0.09817322820890695,0.06904731318354607,0.5149692617374781,0.021439241215609438,0.008370667719165208,141.98355102539062,29.290894532203673,18.873079299926758,49.57443380667387,4.759762661288094,2.8980731523441254,142.0623081624508,29.38906776041258,18.886216597165912,50.08940306841135,4.781201902503703,2.9079666413186667,142.25493309378624,29.530020756338722,19.05873816927895,0.23011015355587006,0.0740310026332736,0.0593496710062027,0.12429890533669444,0.012712546342029849,0.009876044417969288,0.2861161311600943,0.01233465872873415,0.0039936582750791025,80,9.631246566772461,7.047649796307087,8.425763130187988,rand_gmm_complex_10,9.361651420593262,1.627499822154641,1.54017174243927,1.0,0.75,1.0,1.0,0.25,0.0
0.7046703100204468,0.09242143924348056,0.06230202876031399,0.3221814880066406,0.01779470356479205,0.008833942661367531,125.40289306640625,18.901524825394155,8.128693103790283,68.79150335765912,3.234306981596376,1.2959845174163451,126.1075633764267,18.993946264637636,8.176587784662843,69.11368484566576,3.2521016851611684,1.306223165164114,126.2707854795456,19.137196759505198,8.345753510370852,0.3445999324321747,0.0779126573819667,0.061898382380604744,0.1954949572387671,0.013212421969682881,0.0094872320076524,0.12130809601683101,0.012354074608780994,0.007714129569215798,80,9.490100860595703,7.162524743378162,8.423630237579346,rand_gmm_complex_20,8.716066360473633,1.5426033704541624,1.468249499797821,1.0,0.75,1.0,1.0,0.25,0.0
0.5698890686035156,0.08379750727908686,0.06759760156273842,0.14519954635164795,0.014960564781285426,0.008741798255927457,37.81602478027344,11.463838342577219,8.504487991333008,7.895485104697523,1.6374870737139802,1.2899029340566328,37.871660243719816,11.547635849856306,8.548338269814849,7.948407585392731,1.6524476384952655,1.3037610611702903,38.04090890094638,11.691774727188516,8.710018754601478,0.16488096117973328,0.06450232933275402,0.06227962300181389,0.044786603657062864,0.010112696035243734,0.009083767204386667,0.15600645953273284,0.01461424407977209,0.007595461651959973,80,11.163324356079102,7.206943866610527,8.426420211791992,rand_gmm_complex_30,12.435558319091797,1.6712539423257113,1.5036269426345825,1.0,0.75,1.0,1.0,0.25,0.0
0.30451738834381104,0.08718820372596384,0.07429799437522888,0.07507999493525104,0.01668328771600186,0.0097274518591586,90.8541030883789,18.804344684816897,15.078110218048096,8.88744661302453,2.651218329097576,1.8783198775324121,90.88552333787084,18.891532888542862,15.208924666047096,8.904023216185353,2.667901616813578,1.8855944210373157,91.10354560807347,19.030286078881474,15.330368910431861,0.09228713810443878,0.04504570057615638,0.0397679079324007,0.025556717968890922,0.007699554289726624,0.005801428731586998,0.8732551881195227,0.03922571762674137,0.005324888674587915,80,10.901113510131836,6.93765951693058,8.418783187866211,rand_ana_poly_complex_0,11.16798210144043,1.7419334832113236,1.5912425518035889,1.0,0.75,1.0,1.0,0.25,0.0
0.1980012059211731,0.08046824808698147,0.07632173597812653,0.06450129797122552,0.01428231643080774,0.01017310800790589,95.13886260986328,15.576860087364912,10.889062404632568,10.664760390108444,2.094827371031441,1.5960532154501161,95.24144869297743,15.657328335451894,11.000370122492313,10.702982816474924,2.1091096874622486,1.6034773138356995,95.44312960118056,15.797404956984332,11.126173950731754,0.15840931236743927,0.05604832149110735,0.04734485223889351,0.029715409758272072,0.008807863984835025,0.008112102285918507,0.5781730053498283,0.028151037823936177,0.006807507174430261,80,10.08404541015625,7.003831076622009,8.424993991851807,rand_ana_poly_complex_10,10.87027645111084,1.6484252263791859,1.5192447900772095,1.0,0.75,1.0,1.0,0.25,0.0
0.31464242935180664,0.15059473286382855,0.13673360645771027,0.09167580474886057,0.027024451234445385,0.018676224442098543,74.7243423461914,21.342724544927478,20.01064109802246,12.021351570115938,3.0650523031705164,2.520365088417634,74.88057951629162,21.493319277791308,20.11960680782795,12.066600984495338,3.092076754404961,2.5609155313405987,75.0493356770277,21.631197221009057,20.292033556103704,0.0876612663269043,0.0441371210035868,0.03673817403614521,0.015527232106440926,0.007377665903308193,0.006755131173191957,0.561423454798559,0.03300346004284568,0.007479812249217758,80,10.778748512268066,6.893897160887718,8.383695125579834,rand_ana_poly_complex_20,11.433050155639648,1.7850861317012459,1.5192447900772095,1.0,0.75,1.0,1.0,0.25,0.0
0.3860012888908386,0.16410760022699833,0.1506529226899147,0.11655661867131337,0.028156733890002894,0.02024315264596472,48.19049072265625,18.00794743485749,16.491268157958984,9.831759974980043,2.697611192944277,2.1496531876350047,48.33993053436279,18.172055035084487,16.61672280728817,9.893062071774967,2.7257679268342807,2.1625025658785813,48.54962743759155,18.31063606390357,16.7628321737051,0.12274249643087387,0.04659297345206141,0.0405644066631794,0.037063219121281944,0.007925248936795021,0.00588012755987122,0.5266453916709906,0.03102871905926823,0.011124733481636812,80,10.484845161437988,6.9290514409542086,8.408082962036133,rand_ana_poly_complex_30,12.937213897705078,1.8598106001503765,1.5192447900772095,1.0,0.75,1.0,1.0,0.25,0.0
0.2486291229724884,0.08776102918200195,0.07795001193881035,0.06122822366036966,0.01484133873923724,0.010037544202940684,92.09075927734375,13.890337365865708,5.720191955566406,11.44217161407455,1.8564717729144768,0.9206241003491085,92.160151720047,13.97809839504771,5.848590038716793,11.494551100685499,1.871313111653714,0.9323921207019761,92.36970454216004,14.120332229791211,5.960133797898889,0.16155610978603363,0.05918012517504394,0.05207636021077633,0.04416451437999284,0.009005657824042402,0.009386606893846652,0.2944368536800855,0.0252530047568713,0.01151196199885237,80,10.477641105651855,7.111691737174988,8.428563594818115,organic_0,11.596419334411621,1.767630643118173,1.5192447900772095,1.0,0.75,1.0,1.0,0.25,0.0
0.38208457827568054,0.11594621208496392,0.1032300516963005,0.09627358030942038,0.020133003661448858,0.013231358002477156,54.97377395629883,14.136514488980174,12.124687671661377,10.424092019861913,2.195806210820802,1.6066045621408462,55.023927710950375,14.252460701065138,12.205377947539091,10.474260668467045,2.2159392144822503,1.6352300242869904,55.19280618995428,14.393515206115321,12.347035242766141,0.1279606819152832,0.04875602435786277,0.04699770733714104,0.03816851220418667,0.007928416223903053,0.007133263590385375,0.3124246206129,0.025613869559801133,0.007917383909122343,80,10.60000991821289,7.052725252509117,8.420720100402832,organic_10,10.01328182220459,1.6662769402377307,1.5192447900772095,1.0,0.75,1.0,1.0,0.25,0.0
