model,shape,E_ergodic,E_smooth,E_boundary,E_total,coverage,path_len
ErgLoss w=100,A,2.119046211242676,0.6660204529762268,0.0,2.785066604614258,0.043070852756500244,2.637495517730713
ErgLoss w=100,greek_upper_0,1.2503986358642578,0.38773226737976074,0.0,1.6381309032440186,0.04314427822828293,2.493557929992676
ErgLoss w=100,korean_5,2.2197113037109375,0.7553104162216187,0.0,2.9750218391418457,0.0537920705974102,3.2009034156799316
ErgLoss w=100,digit_5,2.8318939208984375,0.2942923903465271,0.0,3.1261861324310303,0.04662524163722992,2.399447202682495
ErgLoss w=100,a_lc,2.005549907684326,0.41663801670074463,0.0,2.4221878051757812,0.042078644037246704,2.456247091293335
ErgLoss w=100,rand_gmm_10,2.6466798782348633,0.4358309507369995,0.0034841166343539953,3.0859947204589844,0.07473263144493103,3.04461932182312
ErgLoss w=100,rand_gmm_20,4.97920036315918,0.2788126468658447,0.0,5.2580132484436035,0.07024750113487244,2.5893971920013428
ErgLoss w=100,rand_ana_poly_10,3.319784164428711,1.2131714820861816,0.0,4.532955646514893,0.03814935311675072,3.2842769622802734
ErgLoss w=100,rand_ana_poly_20,2.1648263931274414,0.8238911628723145,0.0043238308280706406,2.993041515350342,0.03724689409136772,2.9974112510681152
ErgLoss w=100,rand_ana_poly_30,4.157544136047363,0.26044410467147827,0.0006800697883591056,4.418667793273926,0.04174260050058365,2.6215922832489014
ErgLoss w=100,rand_gmm_complex_0,3.7783312797546387,0.5834743976593018,0.004226944409310818,4.366032600402832,0.07426188886165619,3.4763402938842773
ErgLoss w=100,rand_gmm_complex_10,3.8485608100891113,0.625225841999054,0.0,4.473786354064941,0.06982241570949554,3.177778720855713
ErgLoss w=100,rand_gmm_complex_20,3.985476016998291,0.4948984384536743,0.010965529829263687,4.491340160369873,0.07313330471515656,3.690354585647583
ErgLoss w=100,rand_gmm_complex_30,2.9790406227111816,0.3974764347076416,0.0,3.3765172958374023,0.07346399873495102,3.6978564262390137
ErgLoss w=100,rand_ana_poly_complex_0,0.9639396071434021,0.3680897355079651,0.0,1.3320294618606567,0.04903250187635422,2.2020716667175293
ErgLoss w=100,rand_ana_poly_complex_10,1.2582560777664185,0.550907552242279,0.0,1.8091635704040527,0.05322715640068054,2.4150235652923584
ErgLoss w=100,rand_ana_poly_complex_20,2.426635265350342,0.2990618646144867,0.00022643581905867904,2.725923538208008,0.03556100279092789,2.749941349029541
ErgLoss w=100,rand_ana_poly_complex_30,1.7005364894866943,0.5985487103462219,0.0,2.2990851402282715,0.04296606034040451,2.665375232696533
ErgLoss w=100,organic_0,1.8663500547409058,0.3230975270271301,0.0,2.1894474029541016,0.04778765141963959,3.3522114753723145
ErgLoss w=100,organic_10,1.214374303817749,0.30706357955932617,2.3988812245079316e-05,1.5214619636535645,0.038937121629714966,2.7447149753570557
ErgLoss w=100,organic_20,1.34139883518219,0.5779377818107605,0.0,1.9193366765975952,0.04727735370397568,2.5365278720855713
ErgLoss w=100,organic_30,1.0411877632141113,0.3881244659423828,0.0,1.4293122291564941,0.030907265841960907,1.5998121500015259
ErgLoss w=100,cjk_0,2.346259355545044,0.3988892436027527,0.0,2.7451486587524414,0.058815401047468185,3.5314207077026367
ErgLoss w=100,cjk_10,1.9054614305496216,0.7061075568199158,0.0,2.6115689277648926,0.04797898977994919,3.368218421936035
ErgLoss w=100,cjk_20,3.146885871887207,1.3705518245697021,0.020624391734600067,4.53806209564209,0.05967480689287186,3.305835247039795
