modell,shape,arm,ziel,rec_jsd,rec_cov,laenge,E_erg,cov_solver,rel_fehler,abs_fehler,nutzen_pro_weg
laenge,rand_ana_poly_complex_0,kond,6.0,0.17920165943759692,0.027082310989499092,4.862788200378418,0.8832929134368896,0.03187226876616478,-0.1895352999369303,0.1895352999369303,0.012007448550019204
laenge,rand_ana_poly_complex_0,kraft,6.0,0.19399831277824828,0.02638464793562889,5.9769086837768555,0.8795068860054016,0.03210488706827164,-0.003848552703857422,0.003848552703857422,-0.012971390303270183
laenge,rand_ana_poly_complex_0,kond+kraft,6.0,0.19393377351465219,0.026009157299995422,5.97430419921875,0.8610760569572449,0.03165840357542038,-0.00428263346354163,0.00428263346354163,-0.012944060024245526
laenge,rand_ana_poly_complex_0,kond,8.0,0.17935040423249965,0.027068499475717545,4.864150047302246,0.8851877450942993,0.031855508685112,-0.39198124408721924,0.39198124408721924,0.0011257552575837416
laenge,rand_ana_poly_complex_0,kraft,8.0,0.2121446270383015,0.025715332478284836,7.750615119934082,0.9047374725341797,0.03241031989455223,-0.031173110008239746,0.031173110008239746,-0.011296086301697728
laenge,rand_ana_poly_complex_0,kond+kraft,8.0,0.20950656931566392,0.024808520451188087,7.744467735290527,0.8616207242012024,0.031353265047073364,-0.03194153308868408,0.03194153308868408,-0.010408976828760968
laenge,rand_ana_poly_complex_0,kond,11.0,0.17959186978148126,0.027076026424765587,4.860170841217041,0.8863344192504883,0.031833454966545105,-0.5581662871620872,0.5581662871620872,-0.02004731726630914
laenge,rand_ana_poly_complex_0,kraft,11.0,0.2293740840286986,0.02448970638215542,9.569428443908691,1.184682846069336,0.03290894255042076,-0.13005195964466443,0.13005195964466443,-0.010593607724022121
laenge,rand_ana_poly_complex_0,kond+kraft,11.0,0.22867281524862992,0.024282924830913544,9.541788101196289,1.1513582468032837,0.03225868195295334,-0.13256471807306458,0.13256471807306458,-0.010506568652140665
laenge,rand_ana_poly_complex_0,kond,14.0,0.17954451833301105,0.027074189856648445,4.857496738433838,0.8851078748703003,0.031821247190237045,-0.6530359472547258,0.6530359472547258,-0.02078183561880123
laenge,rand_ana_poly_complex_0,kraft,14.0,0.23785277285324866,0.024485411122441292,10.34967041015625,1.4095340967178345,0.033108264207839966,-0.2607378278459821,0.2607378278459821,-0.010632350393137879
laenge,rand_ana_poly_complex_0,kond+kraft,14.0,0.2388152609881991,0.02473362348973751,10.314275741577148,1.3842650651931763,0.032908014953136444,-0.26326601845877506,0.26326601845877506,-0.010877317223322377
laenge,rand_ana_poly_complex_0,kond,18.0,0.17939053656948026,0.02706160955131054,4.857658386230469,0.884229302406311,0.03181684762239456,-0.7301300896538628,0.7301300896538628,-0.0026556981969763404
laenge,rand_ana_poly_complex_0,kraft,18.0,0.23923430710899315,0.024550918489694595,10.476308822631836,1.4506677389144897,0.03311191126704216,-0.4179828431871202,0.4179828431871202,-0.010638582527420407
laenge,rand_ana_poly_complex_0,kond+kraft,18.0,0.24093267112492694,0.024803373962640762,10.445690155029297,1.4250316619873047,0.03318360447883606,-0.4196838802761502,0.4196838802761502,-0.011000241872665056
laenge,rand_ana_poly_complex_10,frei,nan,0.11122306243750679,0.03192191198468208,6.179596900939941,1.3686163425445557,0.03888974338769913,nan,nan,nan
laenge,rand_ana_poly_complex_10,kond,4.0,0.10974071219514674,0.03152988478541374,6.157060623168945,1.3749587535858154,0.03847784921526909,0.5392651557922363,0.5392651557922363,-0.06577617907549144
laenge,rand_ana_poly_complex_10,kraft,4.0,0.10673814642129571,0.03991333395242691,4.00018310546875,1.669130802154541,0.04322542995214462,4.57763671875e-05,4.57763671875e-05,-0.0020578542842716275
laenge,rand_ana_poly_complex_10,kond+kraft,4.0,0.10805586620198739,0.04027325287461281,4.000179290771484,1.6754258871078491,0.04358420893549919,4.482269287109375e-05,4.482269287109375e-05,-0.0014532305422982241
laenge,rand_ana_poly_complex_10,kond,6.0,0.11035156145247622,0.03161038085818291,6.1141157150268555,1.3571584224700928,0.03848076984286308,0.01901928583780932,0.01901928583780932,-0.013309181452323165
laenge,rand_ana_poly_complex_10,kraft,6.0,0.12344796169653234,0.03423921391367912,5.992652893066406,1.4484840631484985,0.04058802127838135,-0.001224517822265625,0.001224517822265625,0.06539337311787768
laenge,rand_ana_poly_complex_10,kond+kraft,6.0,0.12321915595306865,0.034087542444467545,5.992590427398682,1.4541305303573608,0.04041041433811188,-0.0012349287668863562,0.0012349287668863562,0.0641480120361455
laenge,rand_ana_poly_complex_10,kond,8.0,0.11029966825602552,0.03156706318259239,6.118402481079102,1.3646855354309082,0.03844011202454567,-0.2351996898651123,0.2351996898651123,-0.01508951606341114
laenge,rand_ana_poly_complex_10,kraft,8.0,0.13828173044363504,0.030124519020318985,7.857115745544434,1.5642083883285522,0.037702202796936035,-0.0178605318069458,0.0178605318069458,-0.016130172303672603
laenge,rand_ana_poly_complex_10,kond+kraft,8.0,0.13743948660542069,0.029947984963655472,7.85858154296875,1.5541183948516846,0.03756077587604523,-0.01767730712890625,0.01767730712890625,-0.015614451443841177
laenge,rand_ana_poly_complex_10,kond,11.0,0.10971585023719206,0.03152089565992355,6.150150299072266,1.3798131942749023,0.038441408425569534,-0.44089542735706677,0.44089542735706677,-0.051184588533770094
laenge,rand_ana_poly_complex_10,kraft,11.0,0.1592862987872337,0.028055984526872635,9.93079948425293,2.1298437118530273,0.03732667118310928,-0.09720004688609729,0.09720004688609729,-0.012812754118781394
laenge,rand_ana_poly_complex_10,kond+kraft,11.0,0.1559416017900787,0.027810685336589813,9.95085334777832,2.103963613510132,0.036903396248817444,-0.09537696838378906,0.09537696838378906,-0.011857729640757144
laenge,rand_ana_poly_complex_10,kond,14.0,0.10941528993880309,0.031519364565610886,6.160933494567871,1.3836196660995483,0.03844344615936279,-0.5599333218165806,0.5599333218165806,-0.09686187305062512
laenge,rand_ana_poly_complex_10,kraft,14.0,0.16694585797594275,0.02773848921060562,11.032102584838867,2.4122910499572754,0.03750346601009369,-0.21199267251150944,0.21199267251150944,-0.011483303507161152
laenge,rand_ana_poly_complex_10,kond+kraft,14.0,0.16410866087789075,0.027553264051675797,11.052112579345703,2.4125280380249023,0.03732995688915253,-0.21056338718959267,0.21056338718959267,-0.010853859059861987
laenge,rand_ana_poly_complex_10,kond,18.0,0.10952760992918507,0.031529925763607025,6.15144157409668,1.3779572248458862,0.03845031559467316,-0.6582532458835177,0.6582532458835177,-0.060217823709174334
laenge,rand_ana_poly_complex_10,kraft,18.0,0.1693998235335137,0.027894318103790283,11.540325164794922,2.477616548538208,0.03786075487732887,-0.35887082417805993,0.35887082417805993,-0.01085239882205317
laenge,rand_ana_poly_complex_10,kond+kraft,18.0,0.1673970540248435,0.02756873518228531,11.543436050415039,2.482203483581543,0.03765115141868591,-0.3586979971991645,0.3586979971991645,-0.010472721127894722
laenge,rand_ana_poly_complex_20,frei,nan,0.18183106746503294,0.02543775364756584,4.668280601501465,1.4285037517547607,0.029532097280025482,nan,nan,nan
laenge,rand_ana_poly_complex_20,kond,4.0,0.18177395612266686,0.025432081893086433,4.665694236755371,1.4305758476257324,0.029555518180131912,0.16642355918884277,0.16642355918884277,-0.02208170462125853
laenge,rand_ana_poly_complex_20,kraft,4.0,0.17825876278665745,0.025661323219537735,4.0002899169921875,1.2963873147964478,0.029078438878059387,7.2479248046875e-05,7.2479248046875e-05,-0.005347836071995221
laenge,rand_ana_poly_complex_20,kond+kraft,4.0,0.17813221949644173,0.02564607933163643,4.000283241271973,1.2919394969940186,0.02905939146876335,7.081031799316406e-05,7.081031799316406e-05,-0.005537219439490694
laenge,rand_ana_poly_complex_20,kond,6.0,0.18146818524490715,0.025392958894371986,4.662637710571289,1.4093148708343506,0.029468104243278503,-0.22289371490478516,0.22289371490478516,-0.06430785648987963
laenge,rand_ana_poly_complex_20,kraft,6.0,0.2071016145164318,0.021820755675435066,5.976197719573975,1.3982808589935303,0.027593228965997696,-0.0039670467376708984,0.0039670467376708984,-0.01932121439670452
laenge,rand_ana_poly_complex_20,kond+kraft,6.0,0.20691433129410347,0.021665893495082855,5.9759521484375,1.3734586238861084,0.027496248483657837,-0.00400797526041663,0.00400797526041663,-0.01918162392371567
laenge,rand_ana_poly_complex_20,kond,8.0,0.18160380403155002,0.02537546679377556,4.66512393951416,1.4160964488983154,0.029476936906576157,-0.41685950756073,0.41685950756073,-0.07199485861866706
laenge,rand_ana_poly_complex_20,kraft,8.0,0.2318722702313179,0.02111022174358368,7.7347588539123535,1.5204354524612427,0.028236430138349533,-0.03315514326095581,0.03315514326095581,-0.016318786127683175
laenge,rand_ana_poly_complex_20,kond+kraft,8.0,0.2317568745874536,0.02116524986922741,7.733205795288086,1.5181297063827515,0.028233159333467484,-0.03334927558898926,0.03334927558898926,-0.01628940478665936
laenge,rand_ana_poly_complex_20,kond,11.0,0.18200093011252647,0.02545221522450447,4.667983055114746,1.443985939025879,0.029522906988859177,-0.5756379040804775,0.5756379040804775,0.5708778700582349
laenge,rand_ana_poly_complex_20,kraft,11.0,0.26170942470901154,0.022676981985569,9.450445175170898,1.9084261655807495,0.03117794170975685,-0.14086862043900927,0.14086862043900927,-0.016703389440795975
laenge,rand_ana_poly_complex_20,kond+kraft,11.0,0.26294207697321725,0.022964242845773697,9.44139289855957,1.9460954666137695,0.03127659112215042,-0.1416915546764027,0.1416915546764027,-0.01699331682562274
laenge,rand_ana_poly_complex_20,kond,14.0,0.18210014138837857,0.02548835799098015,4.667430400848389,1.4591686725616455,0.029521074146032333,-0.6666121142251151,0.6666121142251151,0.31648284716328445
laenge,rand_ana_poly_complex_20,kraft,14.0,0.27163012383383256,0.023015737533569336,10.128227233886719,2.082183837890625,0.03153718635439873,-0.2765551975795201,0.2765551975795201,-0.01644687437715296
laenge,rand_ana_poly_complex_20,kond+kraft,14.0,0.2729720369530722,0.023434646427631378,10.115594863891602,2.1271090507507324,0.031619466841220856,-0.27745750972202843,0.27745750972202843,-0.016731358812415758
laenge,rand_ana_poly_complex_20,kond,18.0,0.18209244047350093,0.025479594245553017,4.666128158569336,1.4586118459701538,0.029508762061595917,-0.740770657857259,0.740770657857259,0.12143086563018447
laenge,rand_ana_poly_complex_20,kraft,18.0,0.2719226923341609,0.02289990335702896,10.157852172851562,2.094341993331909,0.031400009989738464,-0.43567487928602433,0.43567487928602433,-0.01641141274836698
laenge,rand_ana_poly_complex_20,kond+kraft,18.0,0.27287892384220935,0.023190949112176895,10.144989013671875,2.135561943054199,0.03136510029435158,-0.43638949924045134,0.43638949924045134,-0.01662455795069329
laenge,rand_ana_poly_complex_30,frei,nan,0.2859210789664815,0.029792509973049164,4.549502849578857,6.837585926055908,0.034529853612184525,nan,nan,nan
laenge,rand_ana_poly_complex_30,kond,4.0,0.2871482388805288,0.030112210661172867,4.582209587097168,6.87168025970459,0.0347134992480278,0.145552396774292,0.145552396774292,-0.03752009546535487
laenge,rand_ana_poly_complex_30,kraft,4.0,0.3012950562942,0.0396714024245739,4.000950336456299,6.744153022766113,0.04325509071350098,0.00023758411407470703,0.00023758411407470703,0.028026445891577968
laenge,rand_ana_poly_complex_30,kond+kraft,4.0,0.3004772897990245,0.03984503075480461,4.000968933105469,6.659548282623291,0.04340248554944992,0.0002422332763671875,0.0002422332763671875,0.026536573938995743
laenge,rand_ana_poly_complex_30,kond,6.0,0.284916005569445,0.02972610667347908,4.516775131225586,6.72379732131958,0.03446383401751518,-0.24720414479573571,0.24720414479573571,-0.030710157860302366
laenge,rand_ana_poly_complex_30,kraft,6.0,0.3087665292432423,0.031186604872345924,5.988431453704834,7.6356964111328125,0.036681268364191055,-0.001928091049194336,0.001928091049194336,-0.015876708692324205
laenge,rand_ana_poly_complex_30,kond+kraft,6.0,0.30809881874198225,0.03102671168744564,5.988424301147461,7.586228847503662,0.036403365433216095,-0.0019292831420898438,0.0019292831420898438,-0.015412752205010392
laenge,rand_ana_poly_complex_30,kond,8.0,0.2848184478052968,0.029688499867916107,4.515069961547852,6.704750061035156,0.034415557980537415,-0.43561625480651855,0.43561625480651855,-0.0320226162903271
laenge,rand_ana_poly_complex_30,kraft,8.0,0.3197682306870874,0.02432498149573803,7.791881561279297,8.034867286682129,0.031872451305389404,-0.02601480484008789,0.02601480484008789,-0.010438987771066078
laenge,rand_ana_poly_complex_30,kond+kraft,8.0,0.31924611586735263,0.024287540465593338,7.790549278259277,7.980000019073486,0.03184419125318527,-0.026181340217590332,0.026181340217590332,-0.010282184360573722
laenge,rand_ana_poly_complex_30,kond,11.0,0.2871398907658533,0.029983481392264366,4.591850757598877,6.849930286407471,0.034659236669540405,-0.5825590220364658,0.5825590220364658,-0.02878092109758047
laenge,rand_ana_poly_complex_30,kraft,11.0,0.3437483316176222,0.023803746327757835,9.578722953796387,8.036905288696289,0.03329318389296532,-0.1292070042003285,0.1292070042003285,-0.011498254491316947
laenge,rand_ana_poly_complex_30,kond+kraft,11.0,0.3408814765519034,0.023307250812649727,9.600969314575195,8.089914321899414,0.032806433737277985,-0.12718460776589136,0.12718460776589136,-0.010880087587686622
laenge,rand_ana_poly_complex_30,kond,14.0,0.2874765723024957,0.03006855770945549,4.599922180175781,6.8700480461120605,0.034726716578006744,-0.6714341299874442,0.6714341299874442,-0.03085113026290522
laenge,rand_ana_poly_complex_30,kraft,14.0,0.35390788052055844,0.024858474731445312,10.28128433227539,7.868480205535889,0.03475002199411392,-0.2656225476946149,0.2656225476946149,-0.011861373598997069
laenge,rand_ana_poly_complex_30,kond+kraft,14.0,0.3530010747669373,0.024635005742311478,10.300296783447266,7.952670574188232,0.034395936876535416,-0.2642645154680524,0.2642645154680524,-0.011664475648379365
laenge,rand_ana_poly_complex_30,kond,18.0,0.2853102688902193,0.02979644387960434,4.524423122406006,6.748843669891357,0.03449811041355133,-0.748643159866333,0.748643159866333,-0.02435473368798738
laenge,rand_ana_poly_complex_30,kraft,18.0,0.35481808141173243,0.025232572108507156,10.31950569152832,7.663036346435547,0.03520173951983452,-0.4266941282484267,0.4266941282484267,-0.011940549135323003
laenge,rand_ana_poly_complex_30,kond+kraft,18.0,0.3538148184986987,0.025179995223879814,10.290739059448242,7.716874122619629,0.03507201373577118,-0.42829227447509766,0.42829227447509766,-0.011825630761456134
laenge,organic_0,frei,nan,0.14289678934199312,0.03404264897108078,6.907851219177246,2.6360621452331543,0.04097259044647217,nan,nan,nan
laenge,organic_0,kond,4.0,0.144407939112643,0.034509606659412384,6.891526222229004,2.653062343597412,0.04154042527079582,0.722881555557251,0.722881555557251,0.09256661887539167
laenge,organic_0,kraft,4.0,0.1731351287472441,0.05085356906056404,4.0047993659973145,3.150526523590088,0.05385516956448555,0.0011998414993286133,0.0011998414993286133,0.01041605211843827
laenge,organic_0,kond+kraft,4.0,0.17087999746907515,0.05028405785560608,4.004298210144043,3.0856893062591553,0.05337267369031906,0.0010745525360107422,0.0010745525360107422,0.009637574392485294
laenge,organic_0,kond,6.0,0.14371193044146896,0.034250885248184204,6.897747993469238,2.638986110687256,0.0412568524479866,0.1496246655782063,0.1496246655782063,0.08068127180705814
laenge,organic_0,kraft,6.0,0.14169623745550822,0.03761260211467743,6.008740425109863,2.5935256481170654,0.0426369309425354,0.0014567375183105469,0.0014567375183105469,-0.0013352657919430265
laenge,organic_0,kond+kraft,6.0,0.13972948302159455,0.03790983185172081,6.009138584136963,2.666884660720825,0.04279135912656784,0.0015230973561604078,0.0015230973561604078,-0.003524270380661343
laenge,organic_0,kond,8.0,0.14392918400379842,0.03431537002325058,6.897281646728516,2.648425579071045,0.041334763169288635,-0.13783979415893555,0.13783979415893555,0.09767610438483725
laenge,organic_0,kraft,8.0,0.14201841835144646,0.03272887319326401,7.888188362121582,2.6283814907073975,0.039888348430395126,-0.013976454734802246,0.013976454734802246,0.0008959886880431462
laenge,organic_0,kond+kraft,8.0,0.1438633980081734,0.03349699825048447,7.889427185058594,2.728240489959717,0.04012700542807579,-0.013821601867675781,0.013821601867675781,-0.0009847517663213938
laenge,organic_0,kond,11.0,0.14470084437280328,0.0346016064286232,6.8994855880737305,2.674522638320923,0.04166737198829651,-0.37277403744784265,0.37277403744784265,0.21565079890410319
laenge,organic_0,kraft,11.0,0.1636125727828306,0.031865157186985016,9.982011795043945,2.96480131149292,0.04154349863529205,-0.0925443822687323,0.0925443822687323,-0.006738679691446195
laenge,organic_0,kond+kraft,11.0,0.16456601636406032,0.032503891736269,9.981155395507812,3.0477840900421143,0.04207659885287285,-0.09262223677201709,0.09262223677201709,-0.007050791519093826
laenge,organic_0,kond,14.0,0.1449914840636541,0.0346560999751091,6.898428916931152,2.6784729957580566,0.041727907955646515,-0.5072550773620605,0.5072550773620605,0.222312410168056
laenge,organic_0,kraft,14.0,0.17666312172336898,0.03250548243522644,11.077086448669434,3.11602520942688,0.04264085739850998,-0.20877953938075478,0.20877953938075478,-0.008098927146763218
laenge,organic_0,kond+kraft,14.0,0.1780774539096814,0.03297102451324463,11.075614929199219,3.224308490753174,0.04320620372891426,-0.20888464791434147,0.20888464791434147,-0.008441137025856683
laenge,organic_0,kond,18.0,0.14501815558882036,0.03460681065917015,6.897239685058594,2.6725914478302,0.04167913272976875,-0.6168200174967449,0.6168200174967449,0.19991136277820784
laenge,organic_0,kraft,18.0,0.18234459736768466,0.03275443986058235,11.552770614624023,3.17213773727417,0.04326534643769264,-0.3581794102986654,0.3581794102986654,-0.008492678702747909
laenge,organic_0,kond+kraft,18.0,0.1841859604014095,0.033015668392181396,11.551628112792969,3.2970213890075684,0.04374489188194275,-0.35824288262261283,0.35824288262261283,-0.008891290862009509
laenge,organic_10,frei,nan,0.2603291840930164,0.042222246527671814,6.267056465148926,5.404489040374756,0.04793890193104744,nan,nan,nan
laenge,organic_10,kond,4.0,0.26042028739305123,0.042136285454034805,6.2376298904418945,5.413742542266846,0.0475330650806427,0.5594074726104736,0.5594074726104736,0.0030959532647557237
laenge,organic_10,kraft,4.0,0.24072555189951778,0.04205154627561569,4.0019402503967285,4.252630233764648,0.045680053532123566,0.0004850625991821289,0.0004850625991821289,-0.008654581193593757
laenge,organic_10,kond+kraft,4.0,0.24062719084103723,0.041830215603113174,4.001558303833008,4.237079620361328,0.0455496609210968,0.0003895759582519531,0.0003895759582519531,-0.008696539060766775
laenge,organic_10,kond,6.0,0.2591367473597835,0.04207704961299896,6.2366533279418945,5.348482131958008,0.047704845666885376,0.03944222132364916,0.03944222132364916,-0.039220845043489994
laenge,organic_10,kraft,6.0,0.25462601441047816,0.03943822905421257,5.993729591369629,5.344781875610352,0.04629148170351982,-0.001045068105061886,0.001045068105061886,-0.020865748046214407
laenge,organic_10,kond+kraft,6.0,0.25435310746020107,0.03928901255130768,5.993488311767578,5.30732536315918,0.046137869358062744,-0.0010852813720703125,0.0010852813720703125,-0.02184492806984313
laenge,organic_10,kond,8.0,0.25953363477368147,0.04210421070456505,6.233191967010498,5.374636650085449,0.04762651026248932,-0.22085100412368774,0.22085100412368774,-0.023492133740857197
laenge,organic_10,kraft,8.0,0.26185262735356035,0.034291449934244156,7.846920967102051,5.246072292327881,0.04302225261926651,-0.019134879112243652,0.019134879112243652,-0.0009642872908787807
laenge,organic_10,kond+kraft,8.0,0.26176083934149186,0.03408852219581604,7.8441243171691895,5.221149921417236,0.042911212891340256,-0.01948446035385132,0.01948446035385132,-0.0009077955946165867
laenge,organic_10,kond,11.0,0.26062178586322654,0.04206005856394768,6.2288923263549805,5.428095817565918,0.0474962517619133,-0.4337370612404563,0.4337370612404563,0.007666929726619226
laenge,organic_10,kraft,11.0,0.28740543901693905,0.03436887264251709,9.877706527709961,5.4774274826049805,0.04361078888177872,-0.10202667929909448,0.10202667929909448,-0.007498997259434616
laenge,organic_10,kond+kraft,11.0,0.289891952180041,0.034632571041584015,9.841607093811035,5.546550273895264,0.043841030448675156,-0.10530844601717859,0.10530844601717859,-0.008270345326760525
laenge,organic_10,kond,14.0,0.26081637135778635,0.04204355180263519,6.226842403411865,5.434223651885986,0.047488633543252945,-0.5552255426134383,0.5552255426134383,0.012114848481493858
laenge,organic_10,kraft,14.0,0.29837506511312595,0.03454035520553589,10.883757591247559,5.626115798950195,0.0431952178478241,-0.22258874348231728,0.22258874348231728,-0.00824092354712604
laenge,organic_10,kond+kraft,14.0,0.30057169101434894,0.03442935273051262,10.823759078979492,5.665550231933594,0.04306357353925705,-0.22687435150146484,0.22687435150146484,-0.0088314973198356
laenge,organic_10,kond,18.0,0.26064521266045315,0.04206347465515137,6.227431297302246,5.424386501312256,0.04747479408979416,-0.6540315945943196,0.6540315945943196,0.007975450568677237
laenge,organic_10,kraft,18.0,0.3022976739024125,0.03438038378953934,11.264599800109863,5.663485527038574,0.04290986806154251,-0.3741888999938965,0.3741888999938965,-0.008397824090048465
laenge,organic_10,kond+kraft,18.0,0.3036422288061575,0.034176912158727646,11.19210433959961,5.667673587799072,0.04272045940160751,-0.37821642557779944,0.37821642557779944,-0.008794441357176046
laenge,organic_20,frei,nan,0.1263325010707616,0.029097162187099457,5.071678161621094,2.56691312789917,0.03386177122592926,nan,nan,nan
laenge,organic_20,kond,4.0,0.12527643619371592,0.029055139049887657,5.066354751586914,2.5521538257598877,0.03389773517847061,0.2665886878967285,0.2665886878967285,-0.1983812763369854
laenge,organic_20,kraft,4.0,0.12546239307893592,0.03124386817216873,4.000256538391113,2.456557035446167,0.034822750836610794,6.413459777832031e-05,6.413459777832031e-05,-0.0008121060588665359
laenge,organic_20,kond+kraft,4.0,0.12496090619619525,0.03126995265483856,4.000258445739746,2.4586262702941895,0.0348205603659153,6.461143493652344e-05,6.461143493652344e-05,-0.0012801657970593556
laenge,organic_20,kond,6.0,0.1256000413206831,0.029000811278820038,5.066003799438477,2.54805588722229,0.033865176141262054,-0.15566603342692054,0.15566603342692054,-0.12908230502492976
laenge,organic_20,kraft,6.0,0.14730769556711373,0.030019599944353104,5.983953952789307,2.4777534008026123,0.035372257232666016,-0.0026743412017822266,0.0026743412017822266,-0.022992163882253617
laenge,organic_20,kond+kraft,6.0,0.14640052288777367,0.029701892286539078,5.984160423278809,2.451752185821533,0.03511570766568184,-0.002639929453531864,0.002639929453531864,-0.021992780199972656
laenge,organic_20,kond,8.0,0.1254655365576822,0.028985105454921722,5.066377639770508,2.551652431488037,0.03384135663509369,-0.3667027950286865,0.3667027950286865,-0.16356210530168325
laenge,organic_20,kraft,8.0,0.17305314215464204,0.03040919452905655,7.802541732788086,2.602045774459839,0.03704372048377991,-0.024682283401489258,0.024682283401489258,-0.01710837611119295
laenge,organic_20,kond+kraft,8.0,0.17236919097808096,0.03048526868224144,7.799897193908691,2.5737133026123047,0.037060074508190155,-0.025012850761413574,0.025012850761413574,-0.016874264625563375
laenge,organic_20,kond,11.0,0.12508646881521124,0.029010001569986343,5.066681861877441,2.557055711746216,0.033849507570266724,-0.5393925580111416,0.5393925580111416,-0.24939101324603574
laenge,organic_20,kraft,11.0,0.19848951098268283,0.030429590493440628,9.710939407348633,2.793379783630371,0.038172028958797455,-0.1171873266046698,0.1171873266046698,-0.015553556070672499
laenge,organic_20,kond+kraft,11.0,0.19827148784281542,0.030757714062929153,9.696257591247559,2.7898426055908203,0.03839932382106781,-0.11852203715931287,0.11852203715931287,-0.015555790070593394
laenge,organic_20,kond,14.0,0.12501303756886473,0.029018692672252655,5.065586090087891,2.558910608291626,0.0338616780936718,-0.6381724221365792,0.6381724221365792,-0.21658700077724183
laenge,organic_20,kraft,14.0,0.21162210718762056,0.030203979462385178,10.570469856262207,2.9304773807525635,0.0391857847571373,-0.24496643883841374,0.24496643883841374,-0.015510608666987431
laenge,organic_20,kond+kraft,14.0,0.21094344959679381,0.03045455738902092,10.543206214904785,2.9353749752044678,0.03935573250055313,-0.2469138417925153,0.2469138417925153,-0.015463860863375024
laenge,organic_20,kond,18.0,0.1251648252556378,0.0290316604077816,5.063493728637695,2.5539731979370117,0.03388162702322006,-0.7186947928534614,0.7186947928534614,-0.14267033739446083
laenge,organic_20,kraft,18.0,0.21447469874407823,0.030140168964862823,10.764408111572266,2.9615726470947266,0.039306167513132095,-0.4019773271348741,0.4019773271348741,-0.015483291575085632
laenge,organic_20,kond+kraft,18.0,0.21348588810180108,0.030296243727207184,10.732425689697266,2.9632742404937744,0.039360709488391876,-0.4037541283501519,0.4037541283501519,-0.015396091523032278
laenge,organic_30,frei,nan,0.10809994579594208,0.019835539162158966,3.2541050910949707,0.5063590407371521,0.022583456709980965,nan,nan,nan
laenge,organic_30,kond,4.0,0.10791986821806106,0.019785868003964424,3.2527143955230713,0.498261034488678,0.02252897247672081,-0.18682140111923218,0.18682140111923218,-0.12948741731813476
laenge,organic_30,kraft,4.0,0.1280775013448326,0.01772700622677803,3.999906063079834,0.44183462858200073,0.020861901342868805,-2.3484230041503906e-05,2.3484230041503906e-05,-0.0267867116017864
laenge,organic_30,kond+kraft,4.0,0.1282189459235373,0.01777668669819832,3.99990177154541,0.4528287947177887,0.020906340330839157,-2.4557113647460938e-05,2.4557113647460938e-05,-0.02697652142329721
laenge,organic_30,kond,6.0,0.10786038469847341,0.01980721205472946,3.2539234161376953,0.4966367483139038,0.022569306194782257,-0.4576794306437174,0.4576794306437174,-1.3186247629360075
laenge,organic_30,kraft,6.0,0.17040237849428616,0.01689048856496811,5.97847843170166,0.8563579320907593,0.02182713896036148,-0.0035869280497232703,0.0035869280497232703,-0.022868537057578894
laenge,organic_30,kond+kraft,6.0,0.1708689324319791,0.016994666308164597,5.9779863357543945,0.8810406923294067,0.02187448740005493,-0.003668944040934208,0.003668944040934208,-0.02304395125855982
laenge,organic_30,kond,8.0,0.1078313455476293,0.019786635413765907,3.2534303665161133,0.4956884980201721,0.022562112659215927,-0.5933212041854858,0.5933212041854858,-0.3980887264661802
laenge,organic_30,kraft,8.0,0.20883699019959118,0.018775060772895813,7.736278057098389,1.427395224571228,0.025083471089601517,-0.032965242862701416,0.032965242862701416,-0.022475046181332992
laenge,organic_30,kond+kraft,8.0,0.2094120038266422,0.019249867647886276,7.7331438064575195,1.4663505554199219,0.02549118921160698,-0.03335702419281006,0.03335702419281006,-0.022619152114763442
laenge,organic_30,kond,11.0,0.10782811222985411,0.019760414958000183,3.2513885498046875,0.4956478774547577,0.0225311741232872,-0.7044192227450283,0.7044192227450283,-0.10006605349982671
laenge,organic_30,kraft,11.0,0.24627836215302282,0.019559500738978386,9.392784118652344,2.1291146278381348,0.02661450393497944,-0.14611053466796875,0.14611053466796875,-0.022509470805816504
laenge,organic_30,kond+kraft,11.0,0.24688101514441277,0.019539043307304382,9.379694938659668,2.1676578521728516,0.026679163798689842,-0.1473004601218484,0.1473004601218484,-0.022655951965775963
laenge,organic_30,kond,14.0,0.10786481171343619,0.019764073193073273,3.249345302581787,0.4952506721019745,0.02251318097114563,-0.7679039069584438,0.7679039069584438,-0.04940011133995092
laenge,organic_30,kraft,14.0,0.25823774555331697,0.01993061974644661,9.94930648803711,2.3989481925964355,0.027527740225195885,-0.2893352508544922,0.2893352508544922,-0.022424687601771992
laenge,organic_30,kond+kraft,14.0,0.25893300729984386,0.019944559782743454,9.924833297729492,2.4375905990600586,0.02760179340839386,-0.29108333587646484,0.29108333587646484,-0.022611183791581765
laenge,organic_30,kond,18.0,0.1078981406156285,0.019779501482844353,3.2485785484313965,0.49417975544929504,0.02252289280295372,-0.8195234139760336,0.8195234139760336,-0.03651562877523649
laenge,organic_30,kraft,18.0,0.2547745627372986,0.019862651824951172,9.797497749328613,2.3094186782836914,0.027193356305360794,-0.4556945694817437,0.4556945694817437,-0.022415683209350702
laenge,organic_30,kond+kraft,18.0,0.2554116459633363,0.019883673638105392,9.76907730102539,2.342332124710083,0.027272159233689308,-0.4572734832763672,0.4572734832763672,-0.022611255339332836
