shape,mission,coverage,ergodic,info_gain,belief_rmse,path_len,wallclock
A,orakel,0.036939527839422226,0.009319337084889412,1247.187744140625,0.24076339602470398,2.9301557540893555,2.403121172450483
A,glaube-1,0.10482265055179596,0.11266078799962997,2091.141357421875,0.15696048736572266,4.229679107666016,0.4152081646025181
A,glaube-R,0.026180803775787354,0.05212211608886719,3078.73193359375,0.12276913225650787,15.673260688781738,1.2450778260827065
A,zweistufig,0.039106808602809906,0.04434211552143097,2722.109130859375,0.13401702046394348,8.492244720458984,0.8411166472360492
A,B-warm,0.04330978915095329,0.04432767629623413,2161.5966796875,0.11048367619514465,5.668060302734375,1.424597954377532
A,B-kalt,0.056379638612270355,0.06197883188724518,2133.08447265625,0.12873363494873047,7.381757736206055,0.36278622690588236
A,B-auswahl,0.1004994735121727,0.09319791197776794,2058.778564453125,0.20111840963363647,4.076508045196533,1.4813505671918392
A,grad-R,0.03421202301979065,0.036129429936409,2627.938720703125,0.14977270364761353,17.104652404785156,0.9765777820721269
A,maeher,0.018879929557442665,0.048614948987960815,2365.1982421875,0.12174192070960999,15.84000015258789,0.0
greek_upper_0,orakel,0.03254757076501846,0.0017704775091260672,1312.59326171875,0.2394823282957077,3.6472370624542236,0.41181145515292883
greek_upper_0,glaube-1,0.0937497466802597,0.10018245875835419,2084.037353515625,0.13049493730068207,3.990009307861328,0.4110633749514818
greek_upper_0,glaube-R,0.028216108679771423,0.05240219831466675,3150.6826171875,0.12662659585475922,16.111347198486328,1.233325382694602
greek_upper_0,zweistufig,0.04025879502296448,0.04132730886340141,2731.59228515625,0.19140386581420898,8.272486686706543,0.8231075871735811
greek_upper_0,B-warm,0.04523134604096413,0.052564360201358795,2278.8583984375,0.21672305464744568,5.584978103637695,0.7757668178528547
greek_upper_0,B-kalt,0.05049150809645653,0.060420647263526917,2069.538818359375,0.14044272899627686,7.19185733795166,0.3619848871603608
greek_upper_0,B-auswahl,0.09296687692403793,0.09430481493473053,2155.25634765625,0.13904602825641632,4.074727535247803,1.4117318158969283
greek_upper_0,grad-R,0.0387449786067009,0.039366215467453,2300.689453125,0.16837771236896515,17.06938934326172,0.9359556576237082
greek_upper_0,maeher,0.018879929557442665,0.048614948987960815,2364.52685546875,0.15388165414333344,15.84000015258789,0.0
korean_5,orakel,0.042673688381910324,0.004691353067755699,1715.421875,0.18393704295158386,3.386091709136963,0.4129533004015684
korean_5,glaube-1,0.08365460485219955,0.06938612461090088,2059.793701171875,0.22328577935695648,3.8681392669677734,0.4308290919288993
korean_5,glaube-R,0.034663740545511246,0.05034336447715759,3123.83349609375,0.11931916326284409,14.767705917358398,1.3148326696828008
korean_5,zweistufig,0.044757816940546036,0.02664163149893284,2769.6767578125,0.177005335688591,8.955121040344238,0.8809675499796867
korean_5,B-warm,0.05287112295627594,0.059897005558013916,2285.7421875,0.15967105329036713,5.172619819641113,0.7958999322727323
korean_5,B-kalt,0.053615886718034744,0.08084475994110107,2187.54736328125,0.15113605558872223,7.961935043334961,0.3529100948944688
korean_5,B-auswahl,0.08973532915115356,0.0884140357375145,2168.052978515625,0.16422930359840393,4.202581405639648,1.4141999958083034
korean_5,grad-R,0.04572237282991409,0.04169845953583717,2400.36474609375,0.21790270507335663,17.087642669677734,0.9486792925745249
korean_5,maeher,0.019059274345636368,0.048325080424547195,2399.18115234375,0.13390564918518066,14.960000038146973,0.0
digit_5,orakel,0.036727167665958405,0.0033134883269667625,1507.984130859375,0.32212382555007935,2.9223318099975586,0.41275541950017214
digit_5,glaube-1,0.09715811908245087,0.10229308158159256,2076.893310546875,0.1631709337234497,4.451157093048096,0.41177619993686676
digit_5,glaube-R,0.030236652120947838,0.059453513473272324,3155.266357421875,0.13305671513080597,14.683924674987793,1.2367669278755784
digit_5,zweistufig,0.041305381804704666,0.03223342075943947,2706.50830078125,0.16796721518039703,8.797426223754883,0.8259733868762851
digit_5,B-warm,0.04304170235991478,0.04949670657515526,2320.31982421875,0.16470080614089966,5.623990058898926,0.8037668596953154
digit_5,B-kalt,0.06498991698026657,0.07004334777593613,2090.23876953125,0.16032880544662476,6.813500881195068,0.3573671393096447
digit_5,B-auswahl,0.08224616199731827,0.08164027333259583,2052.871826171875,0.16567769646644592,4.451669216156006,1.4163568373769522
digit_5,grad-R,0.03525099530816078,0.041669540107250214,2658.89404296875,0.13371843099594116,17.10948944091797,0.9576928904280066
digit_5,maeher,0.018845537677407265,0.05210709571838379,2402.56884765625,0.13941629230976105,14.960000038146973,0.0
a_lc,orakel,0.0414651557803154,0.004228276200592518,1194.4365234375,0.29266130924224854,2.00242280960083,0.41388959623873234
a_lc,glaube-1,0.11542177200317383,0.11923538893461227,2108.125732421875,0.18573053181171417,4.048742294311523,0.4134345455095172
a_lc,glaube-R,0.033317841589450836,0.05901419743895531,3130.513671875,0.13543273508548737,15.374061584472656,1.2400391167029738
a_lc,zweistufig,0.058806851506233215,0.04275406897068024,2698.124755859375,0.20645475387573242,7.908531188964844,0.8551842616870999
a_lc,B-warm,0.04697512090206146,0.061880216002464294,2361.93212890625,0.12212615460157394,5.73939323425293,0.8063087230548263
a_lc,B-kalt,0.038890186697244644,0.030681027099490166,2049.59912109375,0.16929708421230316,6.856782913208008,0.3538528410717845
a_lc,B-auswahl,0.07049442082643509,0.10736269503831863,2226.434326171875,0.1861606240272522,4.640796661376953,1.4180790884420276
a_lc,grad-R,0.032942164689302444,0.04298493638634682,2416.8564453125,0.1289857178926468,17.09136962890625,0.9586408501490951
a_lc,maeher,0.018848421052098274,0.04722721502184868,2409.401611328125,0.1638215333223343,14.960000038146973,0.0
rand_gmm_10,orakel,0.06062670052051544,0.005707559175789356,1897.283203125,0.06623533368110657,5.265499114990234,0.41380155459046364
rand_gmm_10,glaube-1,0.08880143612623215,0.025176117196679115,2030.0137939453125,0.1314689666032791,4.443060398101807,0.41345282457768917
rand_gmm_10,glaube-R,0.04076140746474266,0.026308687403798103,3171.22802734375,0.033879395574331284,14.600064277648926,1.237470124848187
rand_gmm_10,zweistufig,0.04184504598379135,0.0179426409304142,2730.502197265625,0.03595228120684624,8.947555541992188,0.8263603579252958
rand_gmm_10,B-warm,0.05133843049407005,0.015689216554164886,2386.6142578125,0.04109830781817436,6.05336332321167,0.7788405092433095
rand_gmm_10,B-kalt,0.0507582351565361,0.024855904281139374,2157.76953125,0.04762713238596916,7.098232269287109,0.3627517195418477
rand_gmm_10,B-auswahl,0.08562219142913818,0.03272055834531784,2081.34814453125,0.11481565237045288,4.305230140686035,1.424330284819007
rand_gmm_10,grad-R,0.05059609189629555,0.064724862575531,2442.983154296875,0.06558311730623245,17.08379364013672,0.9595146579667926
rand_gmm_10,maeher,0.019976314157247543,0.016065381467342377,2414.0126953125,0.03511219099164009,14.960000038146973,0.0
rand_gmm_20,orakel,0.05621645972132683,0.004650128539651632,1740.025146484375,0.04798152297735214,4.237731456756592,0.4152494501322508
rand_gmm_20,glaube-1,0.09599971771240234,0.09154421091079712,2031.5394287109375,0.07184488326311111,4.213464260101318,0.41376115195453167
rand_gmm_20,glaube-R,0.034880369901657104,0.023778775706887245,3099.87255859375,0.02810867689549923,15.590078353881836,1.3180957501754165
rand_gmm_20,zweistufig,0.04581895470619202,0.0324135422706604,2702.30126953125,0.03246226906776428,9.352039337158203,0.8540275022387505
rand_gmm_20,B-warm,0.04980156198143959,0.060633584856987,2255.90380859375,0.04021954908967018,5.767599105834961,0.7787441974505782
rand_gmm_20,B-kalt,0.04598260298371315,0.04035930335521698,2098.08544921875,0.050704225897789,8.163093566894531,0.3568134643137455
rand_gmm_20,B-auswahl,0.08654630929231644,0.11231525987386703,2060.8935546875,0.07058023661375046,4.681466579437256,1.4265755265951157
rand_gmm_20,grad-R,0.04257168620824814,0.05614578351378441,2346.240966796875,0.041024256497621536,17.114471435546875,0.9682224774733186
rand_gmm_20,maeher,0.019916139543056488,0.03980856016278267,2321.576171875,0.03987542539834976,15.84000015258789,0.0
rand_ana_poly_10,orakel,0.030329573899507523,0.006369655020534992,1205.009765625,0.4038349390029907,2.2840771675109863,0.41528619825839996
