E_ergodic_exploit_max,E_ergodic_exploit_mean,E_ergodic_exploit_median,E_ergodic_exploit_per_length_max,E_ergodic_exploit_per_length_mean,E_ergodic_exploit_per_length_median,E_ergodic_explore_max,E_ergodic_explore_mean,E_ergodic_explore_median,E_ergodic_explore_per_length_max,E_ergodic_explore_per_length_mean,E_ergodic_explore_per_length_median,E_ergodic_total_max,E_ergodic_total_mean,E_ergodic_total_median,E_ergodic_total_per_length_max,E_ergodic_total_per_length_mean,E_ergodic_total_per_length_median,coverage_max,coverage_mean,coverage_median,coverage_per_length_max,coverage_per_length_mean,coverage_per_length_median,explore_exploit_ratio_max,explore_exploit_ratio_mean,explore_exploit_ratio_median,method,n,path_len_max,path_len_mean,path_len_median,subvariant,svgd_iters
0.4574461579322815,0.15706969670951365,0.1377258077263832,0.22790881469025145,0.03421795621757518,0.026183753209353722,117.73761749267578,20.5864814054966,18.037137031555176,41.04337557259208,4.056643497113107,3.0869802460327254,118.00221002101898,20.743551102206112,18.17584366351366,41.271284387282336,4.090861453330683,3.1013532824333248,0.21238268911838531,0.0677773773856461,0.06579843536019325,0.11605873496153883,0.013995718144654534,0.011464136649511812,0.19114139125670482,0.021262375498895016,0.008512615841891301,particles,100,7.648736476898193,5.315733864307403,5.604295253753662,niveau_svgd0__no_replan,-1
0.24563352763652802,0.08789444038644433,0.07670605182647705,0.02923134527920193,0.010426374440445085,0.009091001441619182,68.62092590332031,16.469539307951926,13.082632064819336,8.177315071781102,1.952808202867119,1.5499217187387049,68.7606809437275,16.557433748338372,13.144934613257647,8.193969189795906,1.9632345773075643,1.5572998063061965,0.19040189683437347,0.045737901842221616,0.042357850819826126,0.02268952626598261,0.005425044120860431,0.005019396534904094,0.09715115388864447,0.009945022335692139,0.005812390775278061,particles,100,8.46316146850586,8.43277958869934,8.437580585479736,niveau_svgd0__replan_1_6,-1
1.2590622901916504,0.17452185466885567,0.14339344948530197,0.47875185983629825,0.047079616992371426,0.03002275447339466,122.65312194824219,20.50323422253132,16.053970336914062,64.24839499055714,5.310968462859807,3.0595009073144395,123.18494772911072,20.677756077200176,16.293639570474625,64.52697699721672,5.358048079852178,3.086544117612757,0.3326139450073242,0.06989091034978628,0.05648825690150261,0.1742304784318153,0.018348592166825276,0.011975917891128188,1.269903999198723,0.055965762241157915,0.009664451572916944,particles,100,7.292934894561768,4.699826707839966,4.841052055358887,niveau_svgd25__no_replan,-1
0.7270194292068481,0.10270899629220366,0.08069846406579018,0.09090590783665117,0.012297907351224236,0.009549489061379379,124.7092056274414,17.526856549978255,11.81162405014038,15.593535877738798,2.095378003327047,1.4019662666471402,125.43622505664825,17.62956554627046,11.916343357414007,15.684441785575448,2.107675910678271,1.4143940330673495,0.31680697202682495,0.04902399119921028,0.03674997575581074,0.03961328163196192,0.0058625927379204355,0.004357245594299527,0.06470477898760141,0.010696843402686187,0.007469556022258007,particles,100,8.466858863830566,8.421339440345765,8.439313888549805,niveau_svgd25__replan_1_6,-1
0.3379920721054077,0.1366053397208452,0.11904282867908478,0.09816408890763727,0.028130702843271477,0.023080452407496073,117.31393432617188,20.470527097582817,17.554656982421875,30.13424683843228,3.8206263900563173,2.8133488496926633,117.62914201617241,20.60713243730366,17.77651035040617,30.215213744796863,3.8487570928995893,2.8266029942352713,0.09466367214918137,0.06070903534069658,0.061571914702653885,0.02431610941667532,0.01172336415707254,0.011166288751225814,0.3766433317568231,0.030714410588616032,0.007447848004539036,particles,100,7.671048164367676,5.305582987070084,5.730135202407837,ucb_tuned_svgd0__no_replan,-1
0.21265016496181488,0.0788849631883204,0.07189537584781647,0.025132142695725505,0.009340052526650265,0.008517843820848548,73.76078796386719,16.73942872494459,13.428093910217285,8.729348608530596,1.980465263268623,1.5873531562096357,73.96208146214485,16.81831368813291,13.49050353653729,8.753171037325108,1.9898053157952733,1.5947313325409938,0.09494244307279587,0.04191655585542321,0.03974405489861965,0.01124545453788123,0.004960882735405751,0.004697063840687963,0.19277373713335869,0.014681275438386316,0.005254504236455069,particles,100,8.472285270690918,8.445699691772461,8.453166484832764,ucb_tuned_svgd0__replan_1_6,-1
0.34235328435897827,0.13582102503627538,0.11696630716323853,0.10677009686369804,0.02982753416656302,0.02454020125545988,79.96797180175781,14.829939294755459,14.539771556854248,20.188401657060908,2.9813527179552937,2.5653344926300834,80.31032508611679,14.965760319791734,14.641263723373413,20.274830829359875,3.0111802521218554,2.587737172403782,0.07465903460979462,0.05285047926008701,0.053413497284054756,0.01694831730736616,0.01093711384525488,0.01057548079405013,0.767734478945552,0.07374548562133448,0.011536261425655864,particles,100,6.277616024017334,4.906119611263275,5.1515793800354,ucb_tuned_svgd25__no_replan,-1
0.2227153778076172,0.08479304755106569,0.06905944645404816,0.026386323140769465,0.010035124475341693,0.008167026445875645,64.1838607788086,15.265594270378351,11.976639747619629,7.58651810833642,1.8060652000410722,1.4181641549148307,64.29056546092033,15.350387317929417,12.062660377472639,7.599130578095364,1.8161003245164136,1.4283474954331388,0.104413241147995,0.038598383702337744,0.03856205381453037,0.012336630954340753,0.004566899184017375,0.00455591486268222,0.2643183303628307,0.015290794379818283,0.006803362300939322,particles,100,8.469818115234375,8.448844738006592,8.451748371124268,ucb_tuned_svgd25__replan_1_6,-1
0.9188618659973145,0.14666798379272222,0.11790255457162857,0.1645223332408123,0.028069677815635838,0.021743124948463963,60.64497375488281,14.872715307474136,11.826544761657715,11.437342629929253,2.6183109061721432,2.0029661738665334,60.90825366973877,15.019383291266859,11.99149327725172,11.480408074047906,2.6463805839877796,2.0197431618210833,0.09796040505170822,0.0612901271134615,0.06281806156039238,0.018090084889792787,0.011150046692417613,0.010737208827464725,0.12845753002368998,0.023048694330675138,0.010088752168939225,particles,100,6.80836296081543,5.517758686542511,5.700647592544556,mass_tuned_svgd0__no_replan,-1
0.20071059465408325,0.08418057847768068,0.07022389024496078,0.02380673660870226,0.009962858272017306,0.008318653796004896,83.5780029296875,19.067471938133238,14.84754467010498,9.874680479233263,2.2562245050496124,1.7535076723047482,83.71890950202942,19.15165251661092,14.92763115093112,9.891328488643957,2.26618736332163,1.7629669853560945,0.09676490724086761,0.04543412024155259,0.043611541390419006,0.011446744131174158,0.005375978917325883,0.005157067959305073,0.020614961911882838,0.006307677168943154,0.005383754895898856,particles,100,8.470425605773926,8.450663471221924,8.452640533447266,mass_tuned_svgd0__replan_1_6,-1
