shape,mission,coverage,ergodic,info_gain,belief_rmse,path_len,wallclock
A,orakel,0.03846712037920952,0.01484808512032032,710.63134765625,0.1610933095216751,3.702331304550171,0.8161619000002247
A,glaube-1,0.06912251561880112,0.16328229010105133,1346.7626953125,0.13596706092357635,4.087375640869141,0.6436496000005718
A,glaube-R,0.02729024365544319,0.0289115309715271,1862.6602783203125,0.06258458644151688,14.654970169067383,1.8757836999993742
A,zweistufig,0.03577287495136261,0.04362276941537857,1764.48388671875,0.06759488582611084,9.750242233276367,1.260319900000468
A,glaube-D,0.022364158183336258,0.031445227563381195,1997.600830078125,0.03375599905848503,18.780000686645508,19.072209799995107
A,B-warm,0.04868509992957115,0.05389906466007233,1500.466064453125,0.07264877110719681,5.824585914611816,1.278957899998204
A,maeher,0.01839842088520527,0.04869931936264038,1381.6993408203125,0.08706257492303848,18.479999542236328,0.0
greek_upper_0,orakel,0.03382651507854462,0.002628170885145664,771.919921875,0.1367158591747284,3.6605746746063232,0.6279825999990862
greek_upper_0,glaube-1,0.0788973867893219,0.1325637549161911,1468.5235595703125,0.16972847282886505,4.373924732208252,0.6246607000011863
greek_upper_0,glaube-R,0.028830576688051224,0.027868404984474182,1856.33154296875,0.06358790397644043,14.092573165893555,1.8833408999980747
greek_upper_0,zweistufig,0.03363519534468651,0.04898352921009064,1674.4866943359375,0.09120511263608932,9.27131462097168,1.2543162000001757
greek_upper_0,glaube-D,0.023711243644356728,0.035947635769844055,2003.905517578125,0.0339512825012207,17.14842987060547,18.97551200000271
greek_upper_0,B-warm,0.046633120626211166,0.049019187688827515,1419.485107421875,0.08306523412466049,6.743585586547852,1.192671099997824
greek_upper_0,maeher,0.018491175025701523,0.04859839752316475,1334.8585205078125,0.09913444519042969,16.719999313354492,0.0
korean_5,orakel,0.046654053032398224,0.01193515956401825,1017.51416015625,0.11986295133829117,4.665689945220947,0.6276815000001079
korean_5,glaube-1,0.06755099445581436,0.06778478622436523,1407.82958984375,0.11519799381494522,4.414019584655762,0.6492976000008639
korean_5,glaube-R,0.028194528073072433,0.02720026485621929,1844.05810546875,0.09105613827705383,16.98694610595703,1.887778000000253
korean_5,zweistufig,0.04117531701922417,0.039654433727264404,1643.015625,0.1255461424589157,9.161151885986328,1.2460178000001179
korean_5,glaube-D,0.026460908353328705,0.025411197915673256,2001.0255126953125,0.04202010855078697,17.321496963500977,18.9030113000008
korean_5,B-warm,0.05051718279719353,0.04469648748636246,1463.85595703125,0.1315445899963379,5.822585582733154,1.1603403000008257
korean_5,maeher,0.018634488806128502,0.048127900809049606,1259.507080078125,0.10036441683769226,17.600000381469727,0.0
digit_5,orakel,0.0392225980758667,0.005846915300935507,775.28515625,0.22162610292434692,3.9620046615600586,0.6185884000005899
digit_5,glaube-1,0.08805682510137558,0.13828253746032715,1259.40869140625,0.13889913260936737,4.764453411102295,0.6207890000005136
digit_5,glaube-R,0.03570747375488281,0.03268268704414368,1840.0355224609375,0.09162551909685135,15.599868774414062,1.8674172999999428
digit_5,zweistufig,0.04692702740430832,0.03504221886396408,1700.5931396484375,0.09979471564292908,10.809016227722168,1.2564923999998427
digit_5,glaube-D,0.02252776175737381,0.018540818244218826,1996.6978759765625,0.04405926167964935,16.218994140625,18.96591499999886
digit_5,B-warm,0.04566036909818649,0.056607749313116074,1523.0662841796875,0.10967763513326645,6.443623065948486,1.1609241999994993
digit_5,maeher,0.01882314123213291,0.05238637700676918,1372.8240966796875,0.10898983478546143,15.84000015258789,0.0
a_lc,orakel,0.04613227769732475,0.006244807504117489,658.583251953125,0.27438610792160034,2.8478665351867676,0.6335280999992392
a_lc,glaube-1,0.07940152287483215,0.12351639568805695,1496.9029541015625,0.09275180846452713,5.29410457611084,0.62920320000012
a_lc,glaube-R,0.02744886465370655,0.03201606869697571,1820.82421875,0.13245950639247894,15.17732048034668,1.8710860999999568
a_lc,zweistufig,0.040091291069984436,0.05960645154118538,1700.38037109375,0.11626206338405609,8.91468334197998,1.2405594000010751
a_lc,glaube-D,0.025341074913740158,0.03495895862579346,2004.6859130859375,0.04348194599151611,17.306880950927734,18.894916700002796
a_lc,B-warm,0.043320249766111374,0.04995434731245041,1485.512939453125,0.09602465480566025,6.5878825187683105,1.169614599999477
a_lc,maeher,0.018236665055155754,0.04707419499754906,1259.507080078125,0.0832187607884407,17.600000381469727,0.0
rand_gmm_10,orakel,0.04887812212109566,0.005052981898188591,1424.287109375,0.022234713658690453,5.59732723236084,0.627449899999192
rand_gmm_10,glaube-1,0.06278444826602936,0.02928241901099682,1443.64697265625,0.027965256944298744,5.195950508117676,0.6312421999991784
rand_gmm_10,glaube-R,0.029885053634643555,0.008104213513433933,1851.1143798828125,0.020845457911491394,18.38813018798828,1.8539070999995602
rand_gmm_10,zweistufig,0.04113712161779404,0.015221238136291504,1705.056396484375,0.027147995308041573,12.312224388122559,1.2379864000013185
rand_gmm_10,glaube-D,0.029463380575180054,0.026699036359786987,1999.94873046875,0.006346376612782478,19.334720611572266,18.87560079999639
rand_gmm_10,B-warm,0.048736851662397385,0.012716995552182198,1481.191650390625,0.03446607291698456,5.792117118835449,1.1681211000013718
rand_gmm_10,maeher,0.019524753093719482,0.015490688383579254,1282.4583740234375,0.04195825383067131,19.360000610351562,0.0
rand_gmm_20,orakel,0.04835193231701851,0.00548670906573534,842.2432861328125,0.031163234263658524,6.031306266784668,0.6266367999996874
rand_gmm_20,glaube-1,0.07738985866308212,0.06875380873680115,1295.943359375,0.0411369726061821,5.221224784851074,0.624460300001374
rand_gmm_20,glaube-R,0.02978985197842121,0.013195322826504707,1789.726806640625,0.023425187915563583,18.650991439819336,1.8741862000006222
rand_gmm_20,zweistufig,0.0444616824388504,0.05787243694067001,1619.8651123046875,0.03833761811256409,11.69990062713623,1.2582634999998845
rand_gmm_20,glaube-D,0.0296489167958498,0.04125743359327316,1991.9820556640625,0.012836551293730736,19.581418991088867,18.944737200001327
rand_gmm_20,B-warm,0.04815593734383583,0.046696506440639496,1499.009033203125,0.026151329278945923,6.393955230712891,1.2392404000001989
rand_gmm_20,maeher,0.019487665966153145,0.03948860242962837,1282.4583740234375,0.034263160079717636,19.360000610351562,0.0
rand_ana_poly_10,orakel,0.03649148344993591,0.0147011149674654,709.940185546875,0.24912548065185547,2.659374713897705,0.6518140000007406
rand_ana_poly_10,glaube-1,0.06174798309803009,0.16589343547821045,1388.3714599609375,0.2446000874042511,5.763795375823975,0.6430622999996558
