model,shape,E_ergodic,E_smooth,E_boundary,E_total,coverage,path_len
ErgLoss w=5 (ep500),digit_5,2.4953339099884033,0.13472506403923035,0.0,2.630059003829956,0.05013813078403473,2.339909553527832
ErgLoss w=5 (ep500),a_lc,3.3268699645996094,0.7178298234939575,0.0,4.044699668884277,0.03879471495747566,2.8479180335998535
ErgLoss w=5 (ep500),rand_gmm_10,8.58877944946289,0.7341130971908569,0.0,9.322893142700195,0.08396323770284653,2.803046226501465
ErgLoss w=5 (ep500),rand_gmm_20,7.045370578765869,0.1695810854434967,0.0,7.214951515197754,0.08060409128665924,2.59196138381958
ErgLoss w=5 (ep500),rand_ana_poly_10,5.670401096343994,0.7091260552406311,0.0,6.3795270919799805,0.04484190046787262,2.7302117347717285
ErgLoss w=5 (ep500),rand_ana_poly_20,2.1666016578674316,0.79873126745224,0.001506600296124816,2.966839551925659,0.040780313313007355,2.7575631141662598
ErgLoss w=5 (ep500),rand_ana_poly_30,6.529679298400879,0.21981191635131836,0.0,6.749490737915039,0.0428469143807888,2.403590679168701
ErgLoss w=5 (ep500),rand_gmm_complex_0,6.5518798828125,0.542239785194397,0.0,7.094119071960449,0.08560631424188614,2.767369031906128
ErgLoss w=5 (ep500),rand_gmm_complex_10,8.329365730285645,0.2894352972507477,0.016028258949518204,8.634830474853516,0.08025321364402771,2.908212661743164
ErgLoss w=5 (ep500),rand_gmm_complex_20,4.448779106140137,0.4344039559364319,0.0,4.883183002471924,0.08004133403301239,3.30600643157959
ErgLoss w=5 (ep500),rand_gmm_complex_30,5.965550899505615,0.46874117851257324,0.0,6.434292316436768,0.0730404257774353,3.5764012336730957
ErgLoss w=5 (ep500),rand_ana_poly_complex_0,1.1044836044311523,0.3189336657524109,0.0,1.423417329788208,0.050080396234989166,2.0159006118774414
ErgLoss w=5 (ep500),rand_ana_poly_complex_10,1.175278902053833,0.47908225655555725,0.0,1.6543612480163574,0.05519365146756172,2.2053771018981934
ErgLoss w=5 (ep500),rand_ana_poly_complex_20,3.466331958770752,0.3746960759162903,0.0,3.8410279750823975,0.03774382174015045,3.0916175842285156
ErgLoss w=5 (ep500),rand_ana_poly_complex_30,1.5389504432678223,0.5586649775505066,0.0,2.0976152420043945,0.041754063218832016,2.6714863777160645
ErgLoss w=5 (ep500),organic_0,2.644798994064331,0.26864272356033325,0.0,2.9134416580200195,0.04619424790143967,3.119809627532959
ErgLoss w=5 (ep500),organic_10,3.3099236488342285,0.6069886684417725,0.0,3.916912317276001,0.03858473151922226,2.750502347946167
ErgLoss w=5 (ep500),organic_20,1.8746423721313477,0.31935423612594604,0.004500212147831917,2.1984968185424805,0.04170094057917595,2.402869462966919
ErgLoss w=5 (ep500),organic_30,2.57565975189209,0.3824368119239807,0.0,2.958096504211426,0.030627859756350517,1.9281171560287476
ErgLoss w=5 (ep500),cjk_0,3.67113995552063,0.7718683481216431,0.0,4.4430084228515625,0.058418821543455124,3.860866069793701
ErgLoss w=5 (ep500),cjk_10,2.3682188987731934,0.7410145998001099,0.0,3.1092333793640137,0.04927733913064003,3.220033645629883
ErgLoss w=5 (ep500),cjk_20,4.869780540466309,0.7341974973678589,0.0,5.603977680206299,0.06149198114871979,3.385005474090576
ErgLoss w=15 (ep486),A,3.8461835384368896,0.4273436963558197,0.0,4.273527145385742,0.04312235489487648,2.5077555179595947
ErgLoss w=15 (ep486),greek_upper_0,2.958378791809082,0.28952836990356445,0.0,3.2479071617126465,0.043438620865345,2.4171292781829834
ErgLoss w=15 (ep486),korean_5,2.4964466094970703,0.6654785871505737,0.0,3.1619253158569336,0.05359425023198128,3.203721046447754
ErgLoss w=15 (ep486),digit_5,2.2758054733276367,0.21303024888038635,0.0,2.4888358116149902,0.04841426759958267,2.5146987438201904
ErgLoss w=15 (ep486),a_lc,2.141141414642334,0.5662959814071655,0.0,2.707437515258789,0.04039652645587921,2.546724319458008
ErgLoss w=15 (ep486),rand_gmm_10,3.0931379795074463,0.4061945676803589,0.00013094862515572459,3.4994635581970215,0.072380430996418,3.1619338989257812
ErgLoss w=15 (ep486),rand_gmm_20,6.760256767272949,0.3245590925216675,0.0,7.084815979003906,0.07731965184211731,2.570829391479492
ErgLoss w=15 (ep486),rand_ana_poly_10,5.368064880371094,0.569983720779419,0.0,5.938048362731934,0.043953195214271545,2.831376552581787
ErgLoss w=15 (ep486),rand_ana_poly_20,2.1314940452575684,0.2571391463279724,0.0,2.3886332511901855,0.04130101203918457,2.2332372665405273
ErgLoss w=15 (ep486),rand_ana_poly_30,6.619709014892578,0.270699679851532,0.0,6.890408992767334,0.0411338247358799,2.4315459728240967
ErgLoss w=15 (ep486),rand_gmm_complex_0,7.944067001342773,0.44393688440322876,0.0,8.388004302978516,0.08339744061231613,2.939131259918213
ErgLoss w=15 (ep486),rand_gmm_complex_10,10.178825378417969,0.20507195591926575,0.00025167627609334886,10.384148597717285,0.07594509422779083,3.0698070526123047
ErgLoss w=15 (ep486),rand_gmm_complex_20,7.45263671875,0.4167253375053406,0.010403587482869625,7.879765510559082,0.08774358034133911,3.032148599624634
ErgLoss w=15 (ep486),rand_gmm_complex_30,4.465059280395508,0.5851700901985168,0.0,5.050229072570801,0.0684259757399559,3.741231918334961
ErgLoss w=15 (ep486),rand_ana_poly_complex_0,0.9989905953407288,0.29516950249671936,0.0,1.2941601276397705,0.0490863099694252,2.1556589603424072
ErgLoss w=15 (ep486),rand_ana_poly_complex_10,1.1175425052642822,0.6770687103271484,0.0020476358477026224,1.7966587543487549,0.05460512638092041,2.4279332160949707
ErgLoss w=15 (ep486),rand_ana_poly_complex_20,2.8069915771484375,0.4294067323207855,0.0,3.236398220062256,0.034776728600263596,3.186213731765747
ErgLoss w=15 (ep486),rand_ana_poly_complex_30,1.864621639251709,0.5353561043739319,0.0,2.399977684020996,0.04085733741521835,2.6895127296447754
ErgLoss w=15 (ep486),organic_0,2.7437973022460938,0.3795301616191864,0.00011147353507112712,3.123438835144043,0.044952429831027985,3.2207741737365723
ErgLoss w=15 (ep486),organic_10,1.9165120124816895,0.5601944327354431,0.0,2.4767065048217773,0.03522352874279022,2.8648276329040527
ErgLoss w=15 (ep486),organic_20,2.285398006439209,0.5709878206253052,0.001705450122244656,2.858091115951538,0.04058969393372536,3.2178244590759277
ErgLoss w=15 (ep486),organic_30,2.419405698776245,0.31862205266952515,0.0,2.738027811050415,0.02986224740743637,1.873711347579956
ErgLoss w=15 (ep486),cjk_0,6.239614963531494,0.7159450650215149,0.0,6.955559730529785,0.06013025343418121,3.645411491394043
ErgLoss w=15 (ep486),cjk_10,1.836076021194458,0.7265684604644775,0.0,2.5626444816589355,0.047306355088949203,3.356863260269165
ErgLoss w=15 (ep486),cjk_20,5.351179122924805,0.6800380349159241,0.00024748066789470613,6.031464099884033,0.05843450129032135,3.3291444778442383
ErgLoss w=25 (ep485),A,3.802069664001465,0.30305910110473633,0.0,4.105128765106201,0.04306725040078163,2.405236005783081
ErgLoss w=25 (ep485),greek_upper_0,2.4835867881774902,0.3281140923500061,0.0,2.8117010593414307,0.042441874742507935,2.402834415435791
ErgLoss w=25 (ep485),korean_5,2.245845317840576,0.5743216276168823,0.0,2.820167064666748,0.053465038537979126,3.23289155960083
ErgLoss w=25 (ep485),digit_5,2.0805580615997314,0.1603345423936844,0.0,2.2408928871154785,0.04864501953125,2.3947083950042725
ErgLoss w=25 (ep485),a_lc,2.2053844928741455,0.6937919855117798,0.0,2.899176597595215,0.03989521414041519,2.700305461883545
ErgLoss w=25 (ep485),rand_gmm_10,3.1329026222229004,0.3871522545814514,8.879431334207766e-06,3.520063638687134,0.07382767647504807,3.0525026321411133
ErgLoss w=25 (ep485),rand_gmm_20,5.114274024963379,0.17933355271816254,0.0,5.293607711791992,0.07561221718788147,2.4962682723999023
ErgLoss w=25 (ep485),rand_ana_poly_10,2.4951295852661133,0.7974942922592163,0.0,3.292623996734619,0.034697629511356354,3.1719515323638916
ErgLoss w=25 (ep485),rand_ana_poly_20,3.284789562225342,0.7485681176185608,0.006249871104955673,4.039607524871826,0.039536427706480026,2.8492114543914795
ErgLoss w=25 (ep485),rand_ana_poly_30,7.037626266479492,0.2738272547721863,0.0,7.311453819274902,0.04184536635875702,2.4437313079833984
ErgLoss w=25 (ep485),rand_gmm_complex_0,5.498409748077393,0.5336402654647827,0.0,6.032050132751465,0.08389255404472351,2.8987576961517334
ErgLoss w=25 (ep485),rand_gmm_complex_10,7.354330062866211,0.2565200626850128,0.02354884333908558,7.634398937225342,0.0748845562338829,2.988420248031616
ErgLoss w=25 (ep485),rand_gmm_complex_20,4.367850303649902,0.37605947256088257,0.0,4.74390983581543,0.07940912246704102,3.3583407402038574
ErgLoss w=25 (ep485),rand_gmm_complex_30,4.310927391052246,0.540852427482605,0.0,4.851779937744141,0.0715610682964325,3.97979736328125
ErgLoss w=25 (ep485),rand_ana_poly_complex_0,1.3060309886932373,0.3143441081047058,0.0,1.620375156402588,0.049241919070482254,2.158768653869629
ErgLoss w=25 (ep485),rand_ana_poly_complex_10,1.1597084999084473,0.5424908995628357,2.500748996681068e-05,1.7022244930267334,0.05464501678943634,2.3838963508605957
ErgLoss w=25 (ep485),rand_ana_poly_complex_20,3.0537304878234863,0.12590719759464264,0.0,3.1796374320983887,0.03833866864442825,2.1745047569274902
ErgLoss w=25 (ep485),rand_ana_poly_complex_30,1.604184865951538,0.5749186873435974,0.0,2.179103374481201,0.040680743753910065,2.737384796142578
ErgLoss w=25 (ep485),organic_0,2.444824695587158,0.34457629919052124,0.00045945460442453623,2.789860248565674,0.045149065554142,3.226142168045044
ErgLoss w=25 (ep485),organic_10,1.626267433166504,0.513422966003418,0.0,2.139690399169922,0.03754369914531708,2.764585494995117
ErgLoss w=25 (ep485),organic_20,1.2553210258483887,0.8968743085861206,0.004915055353194475,2.1571102142333984,0.04687066376209259,2.5001206398010254
