model,E_ergodic,E_total,coverage,path_len,diversity,t_infer_ms
2D_Laenge_L40,3.951118197441101,7.681633071899414,0.04438329428434372,6.710473976135254,0.3055151915550232,666.7373714999849
SVGD solver (Referenz),0.9237945330142975,2.1883315348625185,0.03323005318641663,3.9587175273895263,nan,nan
