shape,mission,coverage,ergodic,info_gain,belief_rmse,path_len,wallclock
A,orakel,0.036939527839422226,0.009319337084889412,1247.187744140625,0.24076339602470398,2.9301557540893555,1.7104723749216646
A,glaube-1,0.078207828104496,0.09680254757404327,2187.78564453125,0.17007064819335938,6.305368423461914,0.40321410703472793
A,glaube-R,0.025672996416687965,0.044860973954200745,3120.70947265625,0.10974739491939545,17.544723510742188,1.2050729980692267
A,zweistufig,0.04208826646208763,0.03032596968114376,2592.61083984375,0.16201834380626678,6.932952404022217,0.8032130999490619
A,B-warm,0.044410064816474915,0.037784479558467865,2204.784912109375,0.151772141456604,6.217014789581299,1.1858307200018317
A,maeher,0.018389683216810226,0.04862668365240097,2173.1298828125,0.10613229125738144,17.600000381469727,0.0
greek_upper_0,orakel,0.036366548389196396,0.003343917429447174,1250.33056640625,0.2239229381084442,3.1731059551239014,0.40260218991898
greek_upper_0,glaube-1,0.05545683205127716,0.05595315247774124,2020.54150390625,0.16152845323085785,5.461045265197754,0.4021371880080551
greek_upper_0,glaube-R,0.03605435788631439,0.04155793786048889,3019.52294921875,0.12957631051540375,16.833232879638672,1.2152915000915527
greek_upper_0,zweistufig,0.04023337736725807,0.032702863216400146,2686.8955078125,0.19421499967575073,6.899641513824463,0.8065761101897806
greek_upper_0,B-warm,0.04494975507259369,0.057980671525001526,2365.28564453125,0.15042294561862946,6.406116962432861,0.7712754851672798
greek_upper_0,maeher,0.01849116012454033,0.04859839752316475,2280.80615234375,0.1462593674659729,16.719999313354492,0.0
korean_5,orakel,0.04722626134753227,0.003950600046664476,1680.103515625,0.2296801507472992,3.0955491065979004,0.4047360031399876
korean_5,glaube-1,0.06864311546087265,0.04902346059679985,2156.18310546875,0.16209635138511658,5.770473480224609,0.4030584841966629
korean_5,glaube-R,0.031613539904356,0.03282417356967926,3079.100830078125,0.13159646093845367,17.92803955078125,1.208420631242916
korean_5,zweistufig,0.0477595180273056,0.024539237841963768,2675.98095703125,0.17822995781898499,7.090144157409668,0.806961775990203
korean_5,B-warm,0.04514558985829353,0.05384765937924385,2405.39404296875,0.1464947611093521,6.025079727172852,0.7794713932089508
korean_5,maeher,0.018634488806128502,0.048127900809049606,2189.555908203125,0.14583124220371246,17.600000381469727,0.0
digit_5,orakel,0.03642959147691727,0.0018228741828352213,1557.01220703125,0.2872057855129242,2.9176185131073,0.40643607382662594
digit_5,glaube-1,0.05231543630361557,0.06329986453056335,2151.972412109375,0.1667848378419876,5.329770088195801,0.4064021238591522
digit_5,glaube-R,0.025399312376976013,0.03743103891611099,3145.4853515625,0.17105022072792053,18.12755012512207,1.1996147818863392
digit_5,zweistufig,0.045800186693668365,0.022609461098909378,2610.02587890625,0.19564759731292725,6.3840532302856445,0.8036038740538061
digit_5,B-warm,0.0398976169526577,0.055617060512304306,2288.16357421875,0.13813117146492004,6.24115514755249,0.7800259499344975
digit_5,maeher,0.018361859023571014,0.05289788544178009,2416.3388671875,0.11937466263771057,18.479999542236328,0.0
