shape,surface,erg,coverage,standoff,standoff_sd,pointing_deg,path_len,hit_frac
rand_ana_poly_10,ebene_gekippt,0.0560407722464861,0.11709421873092651,0.11349017918109894,0.009081782773137093,8.92335319519043,1.4452123641967773,0.32845
rand_ana_poly_10,ebene_diagonal,0.059761442001274916,0.11507543176412582,0.11459171026945114,0.010520442388951778,9.779847145080566,1.5594279766082764,0.32845
rand_ana_poly_10,kugel,0.054835054802773966,0.12784384191036224,0.11196383833885193,0.009809213690459728,10.761072158813477,1.8912969827651978,0.16365
rand_ana_poly_10,wuerfel,0.02099609468910061,0.11871185898780823,0.1299940049648285,0.04394502192735672,27.10068130493164,3.650221586227417,0.203
rand_ana_poly_10,ei,0.048651725003008024,0.12331786006689072,0.10728222131729126,0.013185742311179638,10.829427719116211,1.8409738540649414,0.1903
rand_ana_poly_10,bunny,0.04647007056389767,0.10575447976589203,0.10318578034639359,0.01337361615151167,18.150630950927734,1.8879185914993286,0.1352
rand_ana_poly_10,prisma,0.055972574443910544,0.13394612073898315,0.13048240542411804,0.01665792055428028,15.698150634765625,2.7768115997314453,0.2352
rand_ana_poly_10,kegel,0.045161013857096206,0.12363528460264206,0.11814428865909576,0.012473855167627335,13.624601364135742,2.814781427383423,0.2611
rand_ana_poly_10,torus,0.06531502401341024,0.11574871838092804,0.10443196445703506,0.009259079582989216,21.608692169189453,1.6476140022277832,0.1801
rand_ana_poly_20,ebene_flach,0.0696355737368179,0.12577491998672485,0.12200961261987686,0.0068028634414076805,8.792264938354492,1.8670395612716675,0.3483
rand_ana_poly_20,ebene_gekippt,0.05758291390738811,0.11670417338609695,0.1179628074169159,0.010712448507547379,8.922685623168945,2.055464506149292,0.3483
rand_ana_poly_20,ebene_diagonal,0.058781968316737064,0.11394935846328735,0.1145499050617218,0.009553764015436172,6.670703887939453,1.731900691986084,0.3483
rand_ana_poly_20,kugel,0.05214668392299489,0.11951320618391037,0.11739896237850189,0.00914411898702383,11.035842895507812,2.5028369426727295,0.14985
rand_ana_poly_20,wuerfel,0.033121034716118825,0.14338809251785278,0.1292734146118164,0.023535139858722687,19.07071304321289,4.085212707519531,0.22455
rand_ana_poly_20,ei,0.04393456094377545,0.11199858039617538,0.10725486278533936,0.010087793692946434,11.939908981323242,2.501720666885376,0.1765
rand_ana_poly_20,bunny,0.039457245527579066,0.09917700290679932,0.0937759280204773,0.013371250592172146,26.09637451171875,2.5137951374053955,0.1738
rand_ana_poly_20,prisma,0.05965299791411633,0.14423350989818573,0.11967367678880692,0.017065487802028656,18.29276466369629,3.270087242126465,0.2715
rand_ana_poly_20,kegel,0.045885503782740346,0.10483238846063614,0.10374493896961212,0.02989349141716957,28.07183837890625,2.954519748687744,0.3019
rand_ana_poly_20,torus,0.07524857766505229,0.12470116466283798,0.11371143162250519,0.020350106060504913,22.770557403564453,2.0746328830718994,0.1721
rand_ana_poly_30,ebene_flach,0.07044811695284638,0.1295047402381897,0.12546265125274658,0.012963221408426762,9.941879272460938,2.114107131958008,0.3843
rand_ana_poly_30,ebene_gekippt,0.06359980494178727,0.12975554168224335,0.1268163025379181,0.008790384978055954,11.424909591674805,2.006986141204834,0.3843
rand_ana_poly_30,ebene_diagonal,0.0651583447468165,0.12263288348913193,0.1237461119890213,0.009958276525139809,10.314203262329102,2.1468234062194824,0.3843
