seed,shape,runde,n_max,kandidat,modell,param,svgd,runde,rest,mu_masse,mu_max,mu_konzentration,mu_traeger,sd_mittel,sd_q10,sd_q90,besucht_anteil,besucht_mittel,glaube_cov,pos_x,pos_y,pos_zu_schwerpunkt,weg_laenge,n_obs,score_roh,score_norm,ist_bester
0,rand_gmm_10,5,10,4,ucb,0.6082,25,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03595956042408943,0.021828548116873087,0
0,rand_gmm_10,5,10,5,ucb,0.6082,100,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.038091737776994705,0.5885608308017697,0
0,rand_gmm_10,5,10,6,ucb,2.4662,0,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03590308502316475,0.006817398674741266,0
0,rand_gmm_10,5,10,7,ucb,2.4662,25,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03681033104658127,0.24796319693915136,0
0,rand_gmm_10,5,10,8,ucb,2.4662,100,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03658511862158775,0.18810178272252345,0
0,rand_gmm_10,5,10,9,ucb,10.0,0,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.036976587027311325,0.29215400092680976,0
0,rand_gmm_10,5,10,10,ucb,10.0,25,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03797339275479317,0.5571047493058828,0
0,rand_gmm_10,5,10,11,ucb,10.0,100,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03785688802599907,0.5261378174026354,0
0,rand_gmm_10,5,10,12,eid,0.15,0,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.036055054515600204,0.04721085714059387,0
0,rand_gmm_10,5,10,13,eid,0.15,25,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.038149505853652954,0.603915573176383,0
0,rand_gmm_10,5,10,14,eid,0.15,100,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03838970139622688,0.6677594968294392,0
0,rand_gmm_10,5,10,15,eid,0.6082,0,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.038788240402936935,0.7736910792580769,0
0,rand_gmm_10,5,10,16,eid,0.6082,25,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03787500783801079,0.5309540595455463,0
0,rand_gmm_10,5,10,17,eid,0.6082,100,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03812210261821747,0.5966317990803196,0
0,rand_gmm_10,5,10,18,eid,2.4662,0,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.036665961146354675,0.2095897084509999,0
0,rand_gmm_10,5,10,19,eid,2.4662,25,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03587743639945984,0.0,1
0,rand_gmm_10,5,10,20,eid,2.4662,100,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03697893023490906,0.29277682500326757,0
0,rand_gmm_10,5,10,21,eid,10.0,0,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.0396396666765213,1.0,0
0,rand_gmm_10,5,10,22,eid,10.0,25,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03704230859875679,0.3096227805084779,0
0,rand_gmm_10,5,10,23,eid,10.0,100,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03645024076104164,0.15225127634377514,0
0,rand_gmm_10,5,10,24,mass,0.05,0,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03644633665680885,0.15121356627679927,0
0,rand_gmm_10,5,10,25,mass,0.05,25,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03885290399193764,0.7908786473330455,0
0,rand_gmm_10,5,10,26,mass,0.05,100,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03618701919913292,0.08228704169455678,0
0,rand_gmm_10,5,10,27,mass,0.35,0,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.038668666034936905,0.7419082379128561,0
0,rand_gmm_10,5,10,28,mass,0.35,25,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03757837787270546,0.45210987844533607,0
0,rand_gmm_10,5,10,29,mass,0.35,100,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.035992804914712906,0.03066492658795385,0
0,rand_gmm_10,5,10,30,mass,0.65,0,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.036917544901371,0.276460616526523,0
0,rand_gmm_10,5,10,31,mass,0.65,25,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.036276835948228836,0.10616031432317143,0
0,rand_gmm_10,5,10,32,mass,0.65,100,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03667645528912544,0.21237904934667834,0
0,rand_gmm_10,5,10,33,mass,0.95,0,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.038311198353767395,0.6468934049960591,0
0,rand_gmm_10,5,10,34,mass,0.95,25,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03746303543448448,0.4214518831269135,0
0,rand_gmm_10,5,10,35,mass,0.95,100,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03664914891123772,0.20512101996601698,0
0,rand_gmm_10,5,10,36,niveau,0.02,0,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.037785690277814865,0.5072134712193885,0
0,rand_gmm_10,5,10,37,niveau,0.02,25,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03653465956449509,0.174689776179405,0
0,rand_gmm_10,5,10,38,niveau,0.02,100,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03687092661857605,0.2640694869672329,0
0,rand_gmm_10,5,10,39,niveau,0.3133,0,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03689754381775856,0.2711443327959949,0
0,rand_gmm_10,5,10,40,niveau,0.3133,25,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03647761791944504,0.15952811917030724,0
0,rand_gmm_10,5,10,41,niveau,0.3133,100,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.037712059915065765,0.48764253660700496,0
0,rand_gmm_10,5,10,42,niveau,0.6067,0,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.037206899374723434,0.35337097342749296,0
0,rand_gmm_10,5,10,43,niveau,0.6067,25,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.037063632160425186,0.31529057862238047,0
0,rand_gmm_10,5,10,44,niveau,0.6067,100,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03702617809176445,0.30533529521267117,0
0,rand_gmm_10,5,10,45,niveau,0.9,0,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03799247741699219,0.5621774484214529,0
0,rand_gmm_10,5,10,46,niveau,0.9,25,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03748762980103493,0.42798906047631685,0
0,rand_gmm_10,5,10,47,niveau,0.9,100,5,0.5,0.2506573796272278,0.981597900390625,0.6041233539581299,0.4638671875,0.309726744890213,0.031112369149923325,0.9828739166259766,0.3291015625,0.34040215611457825,0.12599879503250122,0.06719359010457993,0.6988300681114197,0.5207216739654541,0.4957577884197235,0.5,0.03689425438642502,0.27027000265368606,0
0,rand_gmm_20,5,10,0,ucb,0.15,0,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.034416984766721725,0.6274625211585221,0
0,rand_gmm_20,5,10,1,ucb,0.15,25,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.03340788558125496,0.25408283664793874,0
0,rand_gmm_20,5,10,2,ucb,0.15,100,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.03438838943839073,0.6168818816887119,0
0,rand_gmm_20,5,10,3,ucb,0.6082,0,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.035063035786151886,0.866509712244099,0
0,rand_gmm_20,5,10,4,ucb,0.6082,25,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.03423083573579788,0.5585849842034747,0
0,rand_gmm_20,5,10,5,ucb,0.6082,100,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.03432321175932884,0.592765301677795,0
0,rand_gmm_20,5,10,6,ucb,2.4662,0,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.03508535400032997,0.8747677386984545,0
0,rand_gmm_20,5,10,7,ucb,2.4662,25,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.03492065146565437,0.8138256813457647,0
0,rand_gmm_20,5,10,8,ucb,2.4662,100,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.03498012572526932,0.8358319227651914,0
0,rand_gmm_20,5,10,9,ucb,10.0,0,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.0350758396089077,0.8712472914334864,0
0,rand_gmm_20,5,10,10,ucb,10.0,25,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.03509030118584633,0.8765982610038099,0
0,rand_gmm_20,5,10,11,ucb,10.0,100,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.034888993948698044,0.8021119926779108,0
0,rand_gmm_20,5,10,12,eid,0.15,0,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.034381989389657974,0.6145137812966934,0
0,rand_gmm_20,5,10,13,eid,0.15,25,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.0338028147816658,0.40021172306182423,0
0,rand_gmm_20,5,10,14,eid,0.15,100,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.03435364365577698,0.6040254949853613,0
0,rand_gmm_20,5,10,15,eid,0.6082,0,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.03339672461152077,0.2499531342180858,0
0,rand_gmm_20,5,10,16,eid,0.6082,25,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.03363296389579773,0.3373647095148565,0
0,rand_gmm_20,5,10,17,eid,0.6082,100,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.0334024503827095,0.2520717432416786,0
0,rand_gmm_20,5,10,18,eid,2.4662,0,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.034160811454057693,0.5326750988316636,0
0,rand_gmm_20,5,10,19,eid,2.4662,25,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.03350043669342995,0.2883279391737287,0
0,rand_gmm_20,5,10,20,eid,2.4662,100,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.034460652619600296,0.6436201886761244,0
0,rand_gmm_20,5,10,21,eid,10.0,0,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.032721199095249176,0.0,1
0,rand_gmm_20,5,10,22,eid,10.0,25,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.03479121997952461,0.7659343658508345,0
0,rand_gmm_20,5,10,23,eid,10.0,100,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.03428708389401436,0.5793975265894392,0
0,rand_gmm_20,5,10,24,mass,0.05,0,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.03432996943593025,0.5952657289834536,0
0,rand_gmm_20,5,10,25,mass,0.05,25,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.0345638245344162,0.6817951248559566,0
0,rand_gmm_20,5,10,26,mass,0.05,100,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.03447140380740166,0.6475982665174314,0
0,rand_gmm_20,5,10,27,mass,0.35,0,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.03428015485405922,0.5768336926376614,0
0,rand_gmm_20,5,10,28,mass,0.35,25,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.03434593230485916,0.6011721959099956,0
0,rand_gmm_20,5,10,29,mass,0.35,100,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.03381246700882912,0.40378317132475783,0
0,rand_gmm_20,5,10,30,mass,0.65,0,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.035035181790590286,0.8562033754390221,0
0,rand_gmm_20,5,10,31,mass,0.65,25,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.034396808594465256,0.6199970777806572,0
0,rand_gmm_20,5,10,32,mass,0.65,100,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.03402785584330559,0.48347981187523775,0
0,rand_gmm_20,5,10,33,mass,0.95,0,5,0.5,0.2277616262435913,0.9951080083847046,0.4920403063297272,0.38232421875,0.3163210153579712,0.029558662325143814,0.961819052696228,0.2255859375,0.2843419909477234,0.12098062038421631,0.37357401847839355,0.8521745204925537,0.4203442931175232,0.4964796304702759,0.5,0.0352543480694294,0.9372977190148262,0
