shape,surface,erg,coverage,standoff,standoff_sd,pointing_deg,path_len,hit_frac
A,ebene_flach,0.005327142040561866,0.03841753304004669,0.02371910959482193,0.008939739316701889,62.62362289428711,1.8739356994628906,0.4438
A,ebene_gekippt,0.010333304913389347,0.05969645455479622,0.03945328667759895,0.026084620505571365,79.31391906738281,2.3239731788635254,0.4438
A,ebene_diagonal,0.008917700612163333,0.062307748943567276,0.036417290568351746,0.02804579585790634,77.89615631103516,1.9647736549377441,0.4438
A,kugel,0.04183773483780541,0.10380037873983383,0.11326411366462708,0.040598418563604355,40.023216247558594,3.4672813415527344,0.19875
A,wuerfel,0.05161066960044249,0.14715811610221863,0.09223119169473648,0.05928156524896622,101.78644561767578,3.260002374649048,0.28295
A,ei,0.01412620991137532,0.07130419462919235,0.05925897881388664,0.031229844316840172,83.20277404785156,2.177204132080078,0.23315
A,bunny,0.011647159824011117,0.08712136000394821,0.043930284678936005,0.03155970573425293,93.92103576660156,2.152233600616455,0.2142
A,prisma,0.05916325900293298,0.15157020092010498,0.0778079628944397,0.059766173362731934,92.74501037597656,2.8331785202026367,0.3162
A,kegel,0.011870375672346906,0.0873054787516594,0.049252912402153015,0.030963486060500145,99.65382385253906,2.726231575012207,0.3722
A,torus,0.002369614094313372,0.03935271501541138,0.03143640235066414,0.0237047728151083,89.84809875488281,2.1292524337768555,0.22385
greek_upper_0,ebene_flach,0.002969766984709472,0.04030511900782585,0.019880924373865128,0.010038918815553188,58.36799240112305,1.4419889450073242,0.4392
greek_upper_0,ebene_gekippt,0.008726652451118371,0.06215112283825874,0.04065259173512459,0.020299239084124565,72.60469055175781,1.5090906620025635,0.4392
greek_upper_0,ebene_diagonal,0.008137865800564296,0.06336086988449097,0.03426813334226608,0.022679029032588005,83.03372192382812,1.2713838815689087,0.4392
greek_upper_0,kugel,0.046021803642746995,0.11746260523796082,0.1149185299873352,0.032684002071619034,39.686561584472656,2.0210556983947754,0.19825
greek_upper_0,wuerfel,0.05184901192580889,0.1521405428647995,0.0747445672750473,0.04592537879943848,82.00267028808594,2.089653968811035,0.28375
greek_upper_0,ei,0.009230225311649536,0.07152096182107925,0.05661647394299507,0.025604989379644394,78.6328125,1.6171870231628418,0.2376
greek_upper_0,bunny,0.008941118064883982,0.0801062136888504,0.038038790225982666,0.02679651975631714,92.76829528808594,1.553930401802063,0.20195
greek_upper_0,prisma,0.04967339366490556,0.15013906359672546,0.07457932084798813,0.049752529710531235,90.59016418457031,2.966787099838257,0.32525
greek_upper_0,kegel,0.01322913806625289,0.08595359325408936,0.049167659133672714,0.03029593825340271,93.27226257324219,2.0947682857513428,0.37465
greek_upper_0,torus,0.0030773760927746523,0.044161394238471985,0.028546243906021118,0.022427145391702652,70.15734100341797,1.3848062753677368,0.22465
korean_5,ebene_flach,0.005343926910185015,0.047456398606300354,0.027787575498223305,0.016164438799023628,76.71510314941406,1.9686402082443237,0.6004
korean_5,ebene_gekippt,0.007912141852447305,0.08024344593286514,0.05123621225357056,0.027759432792663574,82.64451599121094,2.1555564403533936,0.6004
korean_5,ebene_diagonal,0.007216110055204194,0.06806308776140213,0.043662331998348236,0.025086991488933563,83.53511047363281,1.5850765705108643,0.6004
korean_5,kugel,0.026330663603975544,0.08737592399120331,0.07042938470840454,0.028821062296628952,58.709983825683594,2.530290126800537,0.2848
korean_5,wuerfel,0.031524763073684105,0.13586746156215668,0.06354698538780212,0.02965906821191311,87.61590576171875,2.409013271331787,0.34355
korean_5,ei,0.014310589609473418,0.08822588622570038,0.049942634999752045,0.03186112269759178,95.76466369628906,2.1557366847991943,0.334
korean_5,bunny,0.019109934892299472,0.10847576707601547,0.06836801767349243,0.03545243293046951,86.45663452148438,1.913179874420166,0.2506
korean_5,prisma,0.03175816199823014,0.14892086386680603,0.07811935245990753,0.052703823894262314,91.78927612304688,3.83186674118042,0.45645
korean_5,kegel,0.01500025742730444,0.0974741280078888,0.04712989181280136,0.02823633700609207,89.85295104980469,2.446474552154541,0.46845
korean_5,torus,0.004357707120218128,0.049066051840782166,0.02893334999680519,0.015221241861581802,111.1171875,1.979872465133667,0.30295
digit_5,ebene_flach,0.003720425330532285,0.04492158070206642,0.02784186229109764,0.017063530161976814,67.65636444091797,1.7459712028503418,0.4363
digit_5,ebene_gekippt,0.013046211446943123,0.07306758314371109,0.05432198941707611,0.03335921838879585,72.66677856445312,1.926099181175232,0.4363
digit_5,ebene_diagonal,0.013831468694522179,0.07670992612838745,0.04290518909692764,0.030625812709331512,86.9632339477539,1.6987416744232178,0.4363
digit_5,kugel,0.04273608556875825,0.07817461341619492,0.0852317065000534,0.03665938600897789,53.9226188659668,3.5762996673583984,0.2007
digit_5,wuerfel,0.05398864973894296,0.12108398973941803,0.09766662865877151,0.04314946383237839,87.49889373779297,3.8044073581695557,0.2679
digit_5,ei,0.01517385537217228,0.06967973709106445,0.05487639084458351,0.0338536836206913,81.38427734375,2.6492538452148438,0.2347
digit_5,bunny,0.024034040245526946,0.11207014322280884,0.07032177597284317,0.04332913085818291,98.66331481933594,1.810233235359192,0.1869
digit_5,prisma,0.03964116952799394,0.16591231524944305,0.06910090148448944,0.05153181031346321,83.33479309082031,2.298121213912964,0.3248
digit_5,kegel,0.010517259263403095,0.08191874623298645,0.055785611271858215,0.034856826066970825,102.25128173828125,2.224424123764038,0.3557
digit_5,torus,0.0021137787921171216,0.04565485194325447,0.029247429221868515,0.01691913791000843,94.50090026855469,1.731847882270813,0.24155
a_lc,ebene_flach,0.003969097235807917,0.04685927554965019,0.028380732983350754,0.013425497338175774,67.744873046875,1.7436447143554688,0.3949
a_lc,ebene_gekippt,0.0065235798529641445,0.055580105632543564,0.03044719807803631,0.021349454298615456,96.36723327636719,1.5490357875823975,0.3949
a_lc,ebene_diagonal,0.005671395462115837,0.053658101707696915,0.030557906255126,0.02382410317659378,100.14686584472656,1.4731192588806152,0.3949
a_lc,kugel,0.11435361227999279,0.1515226513147354,0.14333626627922058,0.024875935167074203,21.84039306640625,2.126011610031128,0.14855
a_lc,wuerfel,0.02795302213760748,0.1306638866662979,0.08282674849033356,0.046011533588171005,107.5723876953125,4.239423751831055,0.2617
a_lc,ei,0.059681338063680624,0.09970375150442123,0.08120691776275635,0.028916534036397934,43.87200927734375,1.7030636072158813,0.1699
a_lc,bunny,0.010148269836144776,0.06897709518671036,0.04325350746512413,0.031054552644491196,101.31068420410156,2.184638500213623,0.18415
a_lc,prisma,0.034162474855225416,0.13965676724910736,0.06283993273973465,0.0460737980902195,96.16126251220703,2.602825164794922,0.3279
a_lc,kegel,0.007591998874356352,0.08224638551473618,0.0467362180352211,0.025131328031420708,99.2984619140625,2.052924633026123,0.33345
a_lc,torus,0.004485130868542008,0.04817385971546173,0.034411538392305374,0.025293536484241486,71.90737915039062,1.870448350906372,0.18765
rand_gmm_10,ebene_flach,0.002400609186678483,0.05931545048952103,0.03772839903831482,0.029291678220033646,69.56033325195312,1.8840219974517822,0.9996
rand_gmm_10,ebene_gekippt,0.006207404851280707,0.07365331798791885,0.0611346960067749,0.035681333392858505,77.72445678710938,2.243647575378418,0.9996
rand_gmm_10,ebene_diagonal,0.007661167252132792,0.08862170577049255,0.06276243180036545,0.0302978977560997,80.43980407714844,1.9660394191741943,0.9996
rand_gmm_10,kugel,0.03149266549711506,0.12118442356586456,0.10657395422458649,0.03305501490831375,64.211669921875,2.651456832885742,0.49425
rand_gmm_10,wuerfel,0.0781853192783854,0.20699433982372284,0.13399681448936462,0.06178245693445206,61.295494079589844,3.5351510047912598,0.49445
rand_gmm_10,ei,0.01170930833277884,0.09789692610502243,0.06571462750434875,0.030431998893618584,88.98240661621094,1.9290194511413574,0.57625
rand_gmm_10,bunny,0.011599345239633003,0.09611386805772781,0.06988352537155151,0.047268982976675034,87.744140625,2.7472822666168213,0.4783
rand_gmm_10,prisma,0.031275306990979405,0.17400513589382172,0.08626757562160492,0.05035022273659706,104.469970703125,2.2682766914367676,0.6278
rand_gmm_10,kegel,0.009714118418282493,0.10200999677181244,0.06786173582077026,0.03902517259120941,77.49424743652344,2.3319616317749023,0.6731
rand_gmm_10,torus,0.002020338247308799,0.05526921525597572,0.04378199577331543,0.03912889212369919,106.23218536376953,2.36606502532959,0.50675
rand_gmm_20,ebene_flach,0.013640796805397128,0.05520204082131386,0.042208679020404816,0.025281257927417755,66.42517852783203,1.802971601486206,0.99935
rand_gmm_20,ebene_gekippt,0.014578520055340096,0.08626505732536316,0.04136442020535469,0.028971627354621887,72.83124542236328,2.1915431022644043,0.99935
rand_gmm_20,ebene_diagonal,0.012106072552705354,0.0725172832608223,0.04404316842556,0.03477912023663521,76.67967224121094,2.0847673416137695,0.99935
rand_gmm_20,kugel,0.09145518381752585,0.15686678886413574,0.08074230700731277,0.029424339532852173,40.94827651977539,1.7611366510391235,0.4939
rand_gmm_20,wuerfel,0.0520296959387187,0.2074807733297348,0.09132137894630432,0.08098189532756805,88.27628326416016,2.5220532417297363,0.49895
rand_gmm_20,ei,0.023253081572909055,0.11358001828193665,0.06407283991575241,0.033488161861896515,102.59044647216797,1.8005497455596924,0.57475
rand_gmm_20,bunny,0.013686129999919458,0.09474455565214157,0.06583893299102783,0.04721496254205704,81.50404357910156,2.5863771438598633,0.48245
rand_gmm_20,prisma,0.03546162940591999,0.1568591445684433,0.08636404573917389,0.0729764774441719,92.70902252197266,3.5226213932037354,0.6232
rand_gmm_20,kegel,0.012087652008096151,0.10997754335403442,0.06236237287521362,0.046597715467214584,86.65857696533203,2.986898899078369,0.68035
rand_gmm_20,torus,0.0056269848185647765,0.06748495250940323,0.04397391527891159,0.03298099711537361,89.0020980834961,2.0735678672790527,0.505
rand_ana_poly_10,ebene_flach,0.003907853182090771,0.047003861516714096,0.026692911982536316,0.0151791637763381,75.95120239257812,1.2758915424346924,0.32845
rand_ana_poly_10,ebene_gekippt,0.007909482956078951,0.058216847479343414,0.0388546846807003,0.03163495287299156,79.72715759277344,1.6523171663284302,0.32845
rand_ana_poly_10,ebene_diagonal,0.007001579542704682,0.0569801852107048,0.02967653051018715,0.02815248630940914,79.5712890625,1.5399978160858154,0.32845
rand_ana_poly_10,kugel,0.030124434433368322,0.1009332686662674,0.06315504014492035,0.028833698481321335,55.1937255859375,1.6499239206314087,0.16365
rand_ana_poly_10,wuerfel,0.06173522819554096,0.18391074240207672,0.07476137578487396,0.048451486974954605,90.30413818359375,2.5131607055664062,0.203
rand_ana_poly_10,ei,0.01862937576640651,0.08413752913475037,0.043226294219493866,0.019236860796809196,78.10523223876953,1.3507908582687378,0.1903
rand_ana_poly_10,bunny,0.014199784208420184,0.06754347681999207,0.048898473381996155,0.0382746197283268,98.48324584960938,1.7736434936523438,0.1352
rand_ana_poly_10,prisma,0.034378834336581156,0.13411615788936615,0.08617877960205078,0.06841131299734116,96.37107849121094,2.417243480682373,0.2352
rand_ana_poly_10,kegel,0.015545832084479193,0.09000459313392639,0.043213337659835815,0.02514294534921646,84.91688537597656,1.6615691184997559,0.2611
rand_ana_poly_10,torus,0.0037720853612173404,0.04729494825005531,0.031097283586859703,0.015917500481009483,93.42835235595703,1.4253921508789062,0.1801
