shape,surface,erg,coverage,standoff,standoff_sd,pointing_deg,path_len,hit_frac
rand_gmm_10,ebene_diagonal,0.002320485860106685,0.045037537813186646,0.04818753898143768,0.03180621191859245,55.34154510498047,2.4274497032165527,0.9996
rand_gmm_10,kugel,0.006052648311192073,0.06899919360876083,0.057033587247133255,0.03436417505145073,82.88287353515625,2.820430278778076,0.49425
rand_gmm_10,wuerfel,0.010626318107441935,0.10476065427064896,0.07824506610631943,0.04984451085329056,55.892486572265625,4.227665901184082,0.49445
rand_gmm_10,ei,0.0034356087599484936,0.059725821018218994,0.057937994599342346,0.03610623627901077,79.79481506347656,2.5785348415374756,0.57625
rand_gmm_10,bunny,0.008807951627809939,0.07097896933555603,0.06988918781280518,0.04684022441506386,60.15092468261719,2.6090192794799805,0.4783
rand_gmm_10,prisma,0.00606700343484237,0.09068163484334946,0.051826901733875275,0.03575588017702103,60.924827575683594,3.685279369354248,0.6278
rand_gmm_10,kegel,0.005010191723349873,0.0743943303823471,0.06836915016174316,0.037884704768657684,59.14422607421875,3.365344524383545,0.6731
rand_gmm_10,torus,0.005489715041897759,0.06581434607505798,0.03674233332276344,0.02632867731153965,65.47203063964844,2.479147434234619,0.50675
rand_gmm_20,ebene_flach,0.00553471467115361,0.05773726478219032,0.0414910688996315,0.021667461842298508,48.288448333740234,2.195817232131958,0.99935
rand_gmm_20,ebene_gekippt,0.008953336320226463,0.052195530384778976,0.044543635100126266,0.024199331179261208,44.9716796875,2.518927574157715,0.99935
rand_gmm_20,ebene_diagonal,0.007545391421401563,0.05040820315480232,0.037912193685770035,0.02179817482829094,49.4094123840332,2.334595203399658,0.99935
rand_gmm_20,kugel,0.010152838992241394,0.07738839834928513,0.0451156347990036,0.03710946813225746,79.93563079833984,2.2831435203552246,0.4939
rand_gmm_20,wuerfel,0.025919266874879204,0.10186940431594849,0.06609024107456207,0.044605035334825516,77.49526977539062,3.736661911010742,0.49895
rand_gmm_20,ei,0.0076792938152339995,0.06155933067202568,0.04091716557741165,0.02877485379576683,86.47726440429688,2.16683292388916,0.57475
rand_gmm_20,bunny,0.007477914775066802,0.06379221379756927,0.05260154604911804,0.03558124601840973,70.14266204833984,2.0530948638916016,0.48245
rand_gmm_20,prisma,0.0181029895057352,0.08776659518480301,0.05012447386980057,0.036143116652965546,76.91006469726562,3.85402774810791,0.6232
rand_gmm_20,kegel,0.006116296114600596,0.06465258449316025,0.05601724237203598,0.03601158782839775,76.31594848632812,2.8151051998138428,0.68035
rand_gmm_20,torus,0.006756740753561207,0.06009029597043991,0.05603622645139694,0.045049719512462616,76.60130310058594,2.611957550048828,0.505
rand_ana_poly_10,ebene_flach,0.0030311982579092995,0.0366029366850853,0.029788918793201447,0.01768512837588787,45.763206481933594,1.7998075485229492,0.32845
rand_ana_poly_10,ebene_gekippt,0.0018799064092966705,0.040726710110902786,0.025075048208236694,0.014884332194924355,47.61946487426758,1.3382896184921265,0.32845
rand_ana_poly_10,ebene_diagonal,0.0016006809588763181,0.03443062677979469,0.02595674991607666,0.015966812148690224,43.54991149902344,1.3753948211669922,0.32845
rand_ana_poly_10,kugel,0.004849315887622329,0.05041281878948212,0.027117980644106865,0.018457042053341866,62.25545120239258,1.695839524269104,0.16365
rand_ana_poly_10,wuerfel,0.008393305744453907,0.07373186200857162,0.050576768815517426,0.020869482308626175,42.5986328125,2.9334518909454346,0.203
rand_ana_poly_10,ei,0.002708284413307189,0.04029135778546333,0.022936103865504265,0.014535341411828995,61.189144134521484,1.5156046152114868,0.1903
rand_ana_poly_10,bunny,0.002156054158251193,0.031890470534563065,0.0215561892837286,0.014098390936851501,62.82847595214844,1.3684699535369873,0.1352
rand_ana_poly_10,prisma,0.007310761056089646,0.05849827080965042,0.04208844527602196,0.018523531034588814,50.302223205566406,2.233290195465088,0.2352
rand_ana_poly_10,kegel,0.005065705705238035,0.047650523483753204,0.031036416068673134,0.015504271723330021,56.16752624511719,2.1834359169006348,0.2611
rand_ana_poly_10,torus,0.00233300742281969,0.03728754445910454,0.028755035251379013,0.016005121171474457,71.70401000976562,1.7378355264663696,0.1801
rand_ana_poly_20,ebene_flach,0.0016057605763255586,0.027633268386125565,0.020807836204767227,0.010702334344387054,52.81067657470703,1.822898030281067,0.3483
rand_ana_poly_20,ebene_gekippt,0.0028925766060838125,0.035389967262744904,0.02388867735862732,0.015126358717679977,48.94493865966797,1.8239610195159912,0.3483
rand_ana_poly_20,ebene_diagonal,0.001865527742819823,0.029562003910541534,0.01946433261036873,0.00789469201117754,47.652259826660156,1.6294820308685303,0.3483
rand_ana_poly_20,kugel,0.0030677226774917395,0.03536676988005638,0.017960548400878906,0.00836915709078312,70.30984497070312,1.7076112031936646,0.14985
rand_ana_poly_20,wuerfel,0.005008144444221168,0.06105037406086922,0.03526674583554268,0.018330570310354233,60.112361907958984,3.44578218460083,0.22455
rand_ana_poly_20,ei,0.004306669492933653,0.03992112725973129,0.019758451730012894,0.009820422157645226,84.11732482910156,1.5392470359802246,0.1765
rand_ana_poly_20,bunny,0.003328287444425055,0.041477784514427185,0.025786206126213074,0.015499554574489594,71.2227554321289,1.7120262384414673,0.1738
rand_ana_poly_20,prisma,0.009463437992343834,0.0646204724907875,0.03532079979777336,0.02127685397863388,66.17512512207031,2.326293468475342,0.2715
rand_ana_poly_20,kegel,0.002646177571727205,0.04046160355210304,0.03029160387814045,0.016499865800142288,67.3139419555664,2.428713083267212,0.3019
rand_ana_poly_20,torus,0.004087968669200518,0.04698384925723076,0.03560715913772583,0.024796035140752792,61.97761535644531,1.7849054336547852,0.1721
rand_ana_poly_30,ebene_flach,0.002736631048717706,0.03427179902791977,0.030621636658906937,0.0164891816675663,49.483551025390625,2.143319606781006,0.3843
rand_ana_poly_30,ebene_gekippt,0.003447641887783218,0.039165787398815155,0.02934950962662697,0.01509299036115408,42.46782302856445,2.241523504257202,0.3843
rand_ana_poly_30,ebene_diagonal,0.002337389848664386,0.03164662793278694,0.029290642589330673,0.015685556456446648,48.68208312988281,2.4022603034973145,0.3843
rand_ana_poly_30,kugel,0.003203228873248219,0.043445490300655365,0.02882157266139984,0.02095421962440014,70.73446655273438,2.2503647804260254,0.1723
rand_ana_poly_30,wuerfel,0.011200843944335912,0.06357622146606445,0.04496826231479645,0.02511283941566944,55.55907440185547,4.712118148803711,0.23395
rand_ana_poly_30,ei,0.0038446016308706556,0.0354287289083004,0.02211388573050499,0.013657870702445507,75.55540466308594,2.167477607727051,0.20205
rand_ana_poly_30,bunny,0.002773768233073167,0.05009433254599571,0.032698579132556915,0.015243845991790295,55.37879943847656,2.1382579803466797,0.2079
rand_ana_poly_30,prisma,0.008174927926294255,0.06989719718694687,0.04157017171382904,0.02018633857369423,66.14034271240234,2.89530611038208,0.32305
rand_ana_poly_30,kegel,0.0038847529188596073,0.03938610851764679,0.02385692670941353,0.010870086029171944,65.2615966796875,2.876368999481201,0.3129
rand_ana_poly_30,torus,0.0033329970157474327,0.0487247072160244,0.03538632392883301,0.027566179633140564,85.41900634765625,2.199535369873047,0.19065
rand_gmm_complex_0,ebene_flach,0.006536257233261374,0.06576462835073471,0.08497610688209534,0.037791840732097626,68.47172546386719,2.4559788703918457,1.0
rand_gmm_complex_0,ebene_gekippt,0.007384619669988482,0.07253824174404144,0.07196256518363953,0.04203100502490997,60.66904067993164,2.249272346496582,1.0
rand_gmm_complex_0,ebene_diagonal,0.0049443950956866,0.06293154507875443,0.06413742154836655,0.03847648203372955,60.95646667480469,1.9898525476455688,1.0
rand_gmm_complex_0,kugel,0.00950981674466201,0.0891413688659668,0.06862892210483551,0.053660739213228226,99.73521423339844,2.9482903480529785,0.4943
rand_gmm_complex_0,wuerfel,0.011064458182622049,0.11236658692359924,0.09268564730882645,0.04786815494298935,65.01294708251953,3.254528760910034,0.503
rand_gmm_complex_0,ei,0.011928989957376778,0.07765742391347885,0.058892667293548584,0.03659519925713539,94.76872253417969,2.416226387023926,0.5681
rand_gmm_complex_0,bunny,0.009359670279200975,0.06891892850399017,0.050860509276390076,0.023866811767220497,63.59003448486328,2.543437957763672,0.485
rand_gmm_complex_0,prisma,0.01194210806489706,0.08216552436351776,0.06081885099411011,0.047383811324834824,58.496543884277344,4.691667556762695,0.6243
rand_gmm_complex_0,kegel,0.011503795272384702,0.08563059568405151,0.06477192044258118,0.04282310977578163,78.01486206054688,2.993417739868164,0.67275
rand_gmm_complex_0,torus,0.007834747115960572,0.06903164833784103,0.06965802609920502,0.03972579911351204,69.45536804199219,2.6604413986206055,0.5001
rand_gmm_complex_10,ebene_flach,0.021916417100182037,0.07001436501741409,0.11187046021223068,0.0867467075586319,70.901123046875,2.0676140785217285,0.99645
rand_gmm_complex_10,ebene_gekippt,0.03534972490753136,0.1084468737244606,0.10745011270046234,0.05990775302052498,58.994537353515625,1.9289135932922363,0.99645
rand_gmm_complex_10,ebene_diagonal,0.026122369154912416,0.07914130389690399,0.10114485025405884,0.06674233078956604,59.16435241699219,1.862368106842041,0.99645
rand_gmm_complex_10,kugel,0.03471113537862382,0.10416196286678314,0.05459051579236984,0.04691499099135399,96.25822448730469,2.210402250289917,0.48675
rand_gmm_complex_10,wuerfel,0.06450964073671149,0.17415332794189453,0.10836106538772583,0.0470002107322216,103.540283203125,2.7502832412719727,0.49265
rand_gmm_complex_10,ei,0.02411012574212472,0.09445811808109283,0.05445508658885956,0.04216742515563965,88.48810577392578,1.9446099996566772,0.57035
rand_gmm_complex_10,bunny,0.028505432925942306,0.09974689036607742,0.08630689233541489,0.05429858714342117,96.63999938964844,2.078096866607666,0.4833
rand_gmm_complex_10,prisma,0.02482183677924958,0.12330489605665207,0.08786271512508392,0.0612352192401886,96.07369995117188,2.8707337379455566,0.62245
rand_gmm_complex_10,kegel,0.04494123774395792,0.1132311001420021,0.12641805410385132,0.06385206431150436,103.92899322509766,2.3173255920410156,0.675
rand_gmm_complex_10,torus,0.030485181115410105,0.11133070290088654,0.07530097663402557,0.047711893916130066,88.74156951904297,2.0609946250915527,0.4993
rand_gmm_complex_20,ebene_flach,0.008969467520773966,0.05606355145573616,0.05992691218852997,0.03353261575102806,48.030029296875,3.523642063140869,1.0
rand_gmm_complex_20,ebene_gekippt,0.00833147133852262,0.07106250524520874,0.06188230589032173,0.028658060356974602,37.20695877075195,2.7364275455474854,1.0
rand_gmm_complex_20,ebene_diagonal,0.005650939844381465,0.05784411355853081,0.04742742329835892,0.022080449387431145,41.57301712036133,2.377401828765869,1.0
rand_gmm_complex_20,kugel,0.03758572197195354,0.11112824827432632,0.10487361252307892,0.05132681131362915,97.58687591552734,2.177013635635376,0.4972
rand_gmm_complex_20,wuerfel,0.07517237320569117,0.1532924920320511,0.129203662276268,0.07575664669275284,105.50479125976562,3.527041435241699,0.4997
rand_gmm_complex_20,ei,0.028602038385630402,0.10463157296180725,0.08761617541313171,0.04150104522705078,102.43295288085938,2.081885814666748,0.57155
rand_gmm_complex_20,bunny,0.01166551443478402,0.09225031733512878,0.08740074932575226,0.03811998292803764,68.73435974121094,1.771352767944336,0.4856
rand_gmm_complex_20,prisma,0.07611490305886062,0.13813665509223938,0.12159708142280579,0.07964498549699783,114.754150390625,3.6808807849884033,0.6251
rand_gmm_complex_20,kegel,0.03806646347533516,0.1199941337108612,0.1382804811000824,0.0913139209151268,108.54022979736328,3.3713483810424805,0.6743
rand_gmm_complex_20,torus,0.024600305349305365,0.07686866819858551,0.1110268086194992,0.07094251364469528,76.47836303710938,2.8785853385925293,0.49815
rand_gmm_complex_30,ebene_flach,0.0034021661082494045,0.056057158857584,0.04696177691221237,0.02801092527806759,63.91950988769531,2.8925230503082275,0.99915
rand_gmm_complex_30,ebene_gekippt,0.005069867150187694,0.056418657302856445,0.040683548897504807,0.019956553354859352,45.94483184814453,2.8282358646392822,0.99915
rand_gmm_complex_30,ebene_diagonal,0.0038760827427731593,0.052405230700969696,0.036524515599012375,0.02003440447151661,49.19536590576172,2.4226975440979004,0.99915
rand_gmm_complex_30,kugel,0.008182130359136864,0.07454866170883179,0.052876152098178864,0.03817838430404663,84.48605346679688,2.684115409851074,0.497
rand_gmm_complex_30,wuerfel,0.006964817499644098,0.10188997536897659,0.06743227690458298,0.04182182252407074,76.12860107421875,4.341096878051758,0.4951
rand_gmm_complex_30,ei,0.005883049822594881,0.0663452222943306,0.04013066738843918,0.029940543696284294,91.59095764160156,2.5039010047912598,0.5757
rand_gmm_complex_30,bunny,0.006521481640856385,0.07143648713827133,0.04100742191076279,0.025072786957025528,83.51519775390625,2.9689078330993652,0.4815
rand_gmm_complex_30,prisma,0.02073023009174843,0.09754566848278046,0.05711760371923447,0.032996002584695816,69.8013916015625,3.9179391860961914,0.621
rand_gmm_complex_30,kegel,0.0050540111039716245,0.07064976543188095,0.04959108307957649,0.034851718693971634,67.72569274902344,3.7792327404022217,0.67675
