E_ergodic_exploit,E_ergodic_exploit_per_length,E_ergodic_explore,E_ergodic_explore_per_length,E_ergodic_total,E_ergodic_total_per_length,coverage,coverage_per_length,explore_exploit_ratio,knowledge_condition,method,path_len,replan_scheme,representation,shape,strategy,subvariant,svgd_iters,variant_id
0.04586184397339821,0.005442727712259813,5.5790815353393555,0.6621064277084401,5.624943379312754,0.6675491554206998,0.030125390738248825,0.0035751789463334305,0.008220321514015765,ground_truth,particles,8.426260948181152,replan_1_6,particles,A,niveau_svgd0,niveau_svgd0__replan_1_6,-1,particles_niveau_svgd0__replan_1_6
0.06851799786090851,0.00810738999847887,13.568270683288574,1.6054652130620395,13.636788681149483,1.6135726030605184,0.0503772608935833,0.005960887852393275,0.005049869615683524,none_known,particles,8.451301574707031,replan_1_6,particles,A,niveau_svgd0,niveau_svgd0__replan_1_6,-1,particles_niveau_svgd0__replan_1_6
0.043105605989694595,0.005114459222178395,18.113658905029297,2.149176834594763,18.15676451101899,2.154291293816941,0.03293025493621826,0.003907158759988015,0.0023797293642162064,half_known,particles,8.428184509277344,replan_1_6,particles,A,niveau_svgd0,niveau_svgd0__replan_1_6,-1,particles_niveau_svgd0__replan_1_6
0.09081335365772247,0.010742095623280386,12.944185256958008,1.5311368889620887,13.03499861061573,1.541878984585369,0.04006192088127136,0.004738829342002994,0.007015764364845345,ten_samples,particles,8.453969955444336,replan_1_6,particles,A,niveau_svgd0,niveau_svgd0__replan_1_6,-1,particles_niveau_svgd0__replan_1_6
