E_ergodic_exploit_max,E_ergodic_exploit_mean,E_ergodic_exploit_median,E_ergodic_exploit_per_length_max,E_ergodic_exploit_per_length_mean,E_ergodic_exploit_per_length_median,E_ergodic_explore_max,E_ergodic_explore_mean,E_ergodic_explore_median,E_ergodic_explore_per_length_max,E_ergodic_explore_per_length_mean,E_ergodic_explore_per_length_median,E_ergodic_total_max,E_ergodic_total_mean,E_ergodic_total_median,E_ergodic_total_per_length_max,E_ergodic_total_per_length_mean,E_ergodic_total_per_length_median,coverage_max,coverage_mean,coverage_median,coverage_per_length_max,coverage_per_length_mean,coverage_per_length_median,explore_exploit_ratio_max,explore_exploit_ratio_mean,explore_exploit_ratio_median,n,path_len_max,path_len_mean,path_len_median,shape
0.09081335365772247,0.062074700370430946,0.05718992091715336,0.010742095623280386,0.007351668139049366,0.006775058855369342,18.113658905029297,12.551299095153809,13.256227970123291,2.149176834594763,1.4869713410818328,1.568301051012064,18.15676451101899,12.61337379552424,13.335893645882607,2.154291293816941,1.4943230092208821,1.5777257938229439,0.0503772608935833,0.03837370686233044,0.03649608790874481,0.005960887852393275,0.004545513725179428,0.004322994050995505,0.008220321514015765,0.0056664212146902105,0.0060328169902644346,4,8.453969955444336,8.439929246902466,8.439743041992188,A
