shape,surface,erg,coverage,standoff,standoff_sd,pointing_deg,path_len,hit_frac
rand_gmm_complex_0,ebene_gekippt,0.01194850261110625,0.09676489233970642,0.061409883201122284,0.0313945896923542,82.53498840332031,1.944889783859253,1.0
rand_gmm_complex_0,ebene_diagonal,0.007241053833124477,0.08629907667636871,0.06355706602334976,0.03877986595034599,87.8226089477539,2.3054425716400146,1.0
rand_gmm_complex_0,kugel,0.06290194974814707,0.1384432315826416,0.11278242617845535,0.033012911677360535,54.726985931396484,2.05977201461792,0.4943
rand_gmm_complex_0,wuerfel,0.036587828234986214,0.19208651781082153,0.08746985346078873,0.048816289752721786,85.51591491699219,3.402116537094116,0.503
rand_gmm_complex_0,ei,0.023171810791361568,0.11626912653446198,0.07268692553043365,0.044051725417375565,86.11409759521484,1.9250199794769287,0.5681
rand_gmm_complex_0,bunny,0.014842017251764974,0.1077374741435051,0.05860103666782379,0.04219156876206398,106.99876403808594,2.6275460720062256,0.485
rand_gmm_complex_10,ebene_flach,0.034734584948092555,0.09557244926691055,0.09621156752109528,0.05852067843079567,78.43285369873047,1.3782135248184204,0.99645
rand_gmm_complex_10,ebene_gekippt,0.036477676725590893,0.11935712397098541,0.10404182970523834,0.07022725045681,87.29667663574219,1.9543628692626953,0.99645
rand_gmm_complex_10,ebene_diagonal,0.025804620944600957,0.0923483818769455,0.09648945182561874,0.0677662044763565,98.78678131103516,2.1139042377471924,0.99645
rand_gmm_complex_10,kugel,0.0992029457021559,0.15512940287590027,0.09239812940359116,0.029705682769417763,58.86945343017578,1.9578536748886108,0.48675
rand_gmm_complex_10,wuerfel,0.10662070837695291,0.21882446110248566,0.20690658688545227,0.10546383261680603,126.2855224609375,2.8388140201568604,0.49265
rand_gmm_complex_10,ei,0.03053208175773143,0.11806152015924454,0.0691373348236084,0.051406245678663254,86.22740173339844,1.749727725982666,0.57035
rand_gmm_complex_10,bunny,0.023055853350673984,0.11053293198347092,0.11018185317516327,0.0713297501206398,104.095947265625,2.771918773651123,0.4833
