variant,shape,path_len,coverage,info_gain,belief_rmse
E,A,2.7942986488342285,0.10405510663986206,93.3978271484375,0.25914838910102844
E,A,3.183357000350952,0.10321156680583954,98.41079711914062,0.22108647227287292
E,A,3.58160400390625,0.10233744233846664,95.70504760742188,0.23850493133068085
E,A,3.8972694873809814,0.10086219757795334,95.80764770507812,0.3256952464580536
E,greek_upper_0,0.39965471625328064,0.21495983004570007,57.338043212890625,0.5300164222717285
E,greek_upper_0,0.7891148328781128,0.20030395686626434,62.946624755859375,0.5690330862998962
E,greek_upper_0,1.1955899000167847,0.14002414047718048,78.30224609375,0.39831453561782837
E,greek_upper_0,1.593285322189331,0.1275193691253662,93.15951538085938,0.24009372293949127
E,greek_upper_0,2.002476692199707,0.12378834933042526,94.824462890625,0.3207012116909027
E,greek_upper_0,2.4003875255584717,0.12293846160173416,88.1495361328125,0.42272159457206726
E,greek_upper_0,2.7934274673461914,0.10006605833768845,94.91534423828125,0.3867324888706207
E,greek_upper_0,3.1913485527038574,0.09357072412967682,96.17877197265625,0.23913797736167908
E,greek_upper_0,3.6020445823669434,0.08355659246444702,100.94357299804688,0.3547441363334656
E,greek_upper_0,3.880228281021118,0.0803363248705864,107.31491088867188,0.28547701239585876
E,korean_5,0.39570242166519165,0.24303697049617767,64.3704833984375,0.45187801122665405
E,korean_5,0.7988472580909729,0.17188407480716705,86.06216430664062,0.3217654228210449
E,korean_5,1.1907646656036377,0.1474878340959549,93.08438110351562,0.35245436429977417
E,korean_5,1.5902793407440186,0.14682109653949738,101.72830200195312,0.287849098443985
E,korean_5,1.8976662158966064,0.14570023119449615,101.55029296875,0.3091507852077484
E,korean_5,2.3878273963928223,0.1383054107427597,103.95437622070312,0.3492027223110199
E,korean_5,2.7826743125915527,0.13290932774543762,108.915771484375,0.3447606563568115
E,korean_5,3.1913654804229736,0.12333696335554123,111.2581787109375,0.3481522798538208
E,korean_5,3.5840938091278076,0.12060409784317017,119.34661865234375,0.29253247380256653
E,korean_5,3.9648501873016357,0.11933775246143341,126.75213623046875,0.27217549085617065
E,digit_5,0.39545074105262756,0.21907463669776917,67.42303466796875,0.2558758556842804
E,digit_5,0.7925935983657837,0.2032531499862671,91.57608032226562,0.7791131734848022
E,digit_5,1.1952937841415405,0.19034194946289062,90.70562744140625,0.5823284983634949
E,digit_5,1.5918593406677246,0.178141787648201,100.281494140625,0.5169827938079834
E,digit_5,1.876204490661621,0.1306747943162918,110.52011108398438,0.7219489216804504
E,digit_5,2.39294695854187,0.11440525203943253,108.12551879882812,0.43998226523399353
E,digit_5,2.7817914485931396,0.10962755978107452,122.41900634765625,0.48873570561408997
E,digit_5,3.192582368850708,0.1032557263970375,133.33843994140625,0.5050407648086548
E,digit_5,3.582902193069458,0.10285944491624832,124.42733764648438,0.6853220462799072
E,digit_5,3.900350332260132,0.09728492051362991,131.32620239257812,0.43789997696876526
E,a_lc,0.38515400886535645,0.19249974191188812,69.27957153320312,0.3628010153770447
E,a_lc,0.7870396971702576,0.14421479403972626,76.94540405273438,0.7764219641685486
E,a_lc,1.1798776388168335,0.09047455340623856,100.02542114257812,0.6727235317230225
E,a_lc,1.5920791625976562,0.07841874659061432,114.17999267578125,0.6166208982467651
E,a_lc,1.9007962942123413,0.07720798254013062,113.87924194335938,0.5322989821434021
E,a_lc,2.3905789852142334,0.07090725004673004,107.56927490234375,0.5327061414718628
E,a_lc,2.7923216819763184,0.06048797443509102,120.5323486328125,0.6787840127944946
E,a_lc,3.1818628311157227,0.052830543369054794,131.989990234375,0.7382553815841675
E,a_lc,3.5900490283966064,0.0525176078081131,126.26791381835938,0.7331022024154663
E,a_lc,3.854602336883545,0.05241568014025688,124.59542846679688,0.5929002165794373
Orakel,A,0.37967362999916077,0.30834466218948364,52.7838134765625,0.19909735023975372
Orakel,A,0.7716581225395203,0.2333701103925705,104.98580932617188,0.27012473344802856
Orakel,A,1.1844507455825806,0.11846732348203659,133.3394775390625,0.2619180977344513
Orakel,A,1.5955833196640015,0.10690207779407501,139.66439819335938,0.26885685324668884
Orakel,A,1.9720807075500488,0.09107877314090729,138.55874633789062,0.2635654807090759
Orakel,A,2.3724308013916016,0.07267957925796509,147.1929931640625,0.3309011161327362
Orakel,A,2.792105197906494,0.06573499739170074,163.08853149414062,0.2886405289173126
Orakel,A,3.1824522018432617,0.060980476438999176,169.09420776367188,0.3200172781944275
Orakel,A,3.5746216773986816,0.059547848999500275,169.60647583007812,0.43820327520370483
Orakel,A,3.8163256645202637,0.058995265513658524,173.94769287109375,0.35225602984428406
Orakel,greek_upper_0,0.3899632692337036,0.5047382712364197,43.90771484375,0.19094441831111908
Orakel,greek_upper_0,0.7750812768936157,0.23933924734592438,78.531494140625,0.24715250730514526
Orakel,greek_upper_0,1.1696394681930542,0.18239569664001465,100.49380493164062,0.2461264729499817
Orakel,greek_upper_0,1.5938624143600464,0.12473376095294952,110.97369384765625,0.29108908772468567
Orakel,greek_upper_0,1.972754955291748,0.10991697758436203,117.579833984375,0.2632812261581421
Orakel,greek_upper_0,2.3821585178375244,0.10655396431684494,128.65545654296875,0.28165343403816223
Orakel,greek_upper_0,2.7681963443756104,0.0925743356347084,159.871337890625,0.22887688875198364
Orakel,greek_upper_0,3.185580015182495,0.07393050938844681,198.41134643554688,0.24554497003555298
Orakel,greek_upper_0,3.5777103900909424,0.06998270750045776,191.78390502929688,0.2461932748556137
Orakel,greek_upper_0,3.8318469524383545,0.06877744197845459,191.3358154296875,0.20652051270008087
Orakel,korean_5,0.3542599678039551,0.37235283851623535,53.09124755859375,0.2875889539718628
Orakel,korean_5,0.7853395938873291,0.2152809053659439,88.22320556640625,0.4904986023902893
Orakel,korean_5,1.183439016342163,0.21298480033874512,86.60028076171875,0.42118924856185913
Orakel,korean_5,1.5834811925888062,0.1776125580072403,91.562744140625,0.38190925121307373
Orakel,korean_5,1.9716967344284058,0.13314512372016907,119.20455932617188,0.39891210198402405
Orakel,korean_5,2.389599084854126,0.1083516851067543,147.70523071289062,0.41955098509788513
Orakel,korean_5,2.782341718673706,0.07919196039438248,178.84701538085938,0.2997284233570099
Orakel,korean_5,3.1624786853790283,0.07477669417858124,191.57220458984375,0.3472278118133545
Orakel,korean_5,3.5164504051208496,0.07424790412187576,194.93417358398438,0.3879487216472626
Orakel,korean_5,3.7649149894714355,0.07316127419471741,198.74346923828125,0.24019864201545715
Orakel,digit_5,0.382504403591156,0.2862856984138489,47.08154296875,0.203196182847023
Orakel,digit_5,0.7965564727783203,0.22824178636074066,100.736328125,0.361147940158844
Orakel,digit_5,1.1889930963516235,0.2038593888282776,105.6932373046875,0.379848450422287
Orakel,digit_5,1.5635948181152344,0.19416242837905884,113.58056640625,0.5334582328796387
Orakel,digit_5,1.9809211492538452,0.18178538978099823,118.45684814453125,0.3276364207267761
Orakel,digit_5,2.3885457515716553,0.17460957169532776,144.90274047851562,0.39585545659065247
Orakel,digit_5,2.7903635501861572,0.171470046043396,158.76641845703125,0.504542350769043
Orakel,digit_5,3.1750688552856445,0.09701677411794662,181.99652099609375,0.21820290386676788
Orakel,digit_5,3.537113904953003,0.06681647151708603,196.39089965820312,0.32300886511802673
Orakel,digit_5,3.7132742404937744,0.0656922236084938,199.5294189453125,0.3965694308280945
Orakel,a_lc,0.36582255363464355,0.3077625632286072,61.563812255859375,0.3595656752586365
Orakel,a_lc,0.7994254231452942,0.1975032389163971,105.2718505859375,0.3483452796936035
Orakel,a_lc,1.1677621603012085,0.16098663210868835,132.90957641601562,0.4180404543876648
Orakel,a_lc,1.5807743072509766,0.12779000401496887,170.15853881835938,0.5151966214179993
Orakel,a_lc,1.9598456621170044,0.09178268909454346,194.09255981445312,0.32027992606163025
Orakel,a_lc,2.3863673210144043,0.08575884997844696,172.4202880859375,0.19378548860549927
Orakel,a_lc,2.7959258556365967,0.0735054686665535,211.19802856445312,0.385060578584671
Orakel,a_lc,3.183298349380493,0.07099343836307526,213.7073974609375,0.3945474624633789
Orakel,a_lc,3.581871271133423,0.053713109344244,217.55490112304688,0.36765962839126587
Orakel,a_lc,3.836481809616089,0.05302033945918083,223.61557006835938,0.38254210352897644
Maeander,A,0.4258064329624176,0.5417956113815308,56.2393798828125,0.1884818822145462
Maeander,A,0.85161292552948,0.5234538316726685,95.12225341796875,0.20820386707782745
Maeander,A,1.3152687549591064,0.3812022805213928,133.21237182617188,0.42418020963668823
Maeander,A,1.7410752773284912,0.2511676251888275,168.98556518554688,0.38324764370918274
Maeander,A,2.053333282470703,0.23859837651252747,184.99365234375,0.236732617020607
Maeander,A,2.630537509918213,0.14827339351177216,169.62759399414062,0.48145583271980286
Maeander,A,3.0563440322875977,0.09896703064441681,238.48028564453125,0.3146568834781647
Maeander,A,3.5199999809265137,0.09894789755344391,253.30862426757812,0.20868265628814697
Maeander,A,3.9458065032958984,0.07374897599220276,244.95025634765625,0.19230061769485474
Maeander,A,4.371613025665283,0.06991658359766006,280.9875793457031,0.19934003055095673
Maeander,greek_upper_0,0.4258064329624176,0.5417956113815308,59.859832763671875,0.1946794092655182
Maeander,greek_upper_0,0.85161292552948,0.5234538316726685,98.7652587890625,0.19252613186836243
Maeander,greek_upper_0,1.3152687549591064,0.3812022805213928,132.39727783203125,0.272297739982605
Maeander,greek_upper_0,1.7410752773284912,0.2511676251888275,156.87478637695312,0.37136051058769226
Maeander,greek_upper_0,2.053333282470703,0.23859837651252747,178.20730590820312,0.22855021059513092
Maeander,greek_upper_0,2.630537509918213,0.14827339351177216,172.51031494140625,0.3668903708457947
Maeander,greek_upper_0,3.0563440322875977,0.09896703064441681,238.97000122070312,0.31381577253341675
Maeander,greek_upper_0,3.5199999809265137,0.09894789755344391,249.08624267578125,0.20888568460941315
Maeander,greek_upper_0,3.9458065032958984,0.07374897599220276,259.2996826171875,0.1278374046087265
Maeander,greek_upper_0,4.371613025665283,0.06991658359766006,285.477783203125,0.26310503482818604
Maeander,korean_5,0.4258064329624176,0.5986920595169067,53.218292236328125,0.28182733058929443
Maeander,korean_5,0.85161292552948,0.5731763243675232,87.29879760742188,0.2715438902378082
Maeander,korean_5,1.3152687549591064,0.4321221113204956,123.60748291015625,0.3165954649448395
Maeander,korean_5,1.7410752773284912,0.3045506179332733,155.77752685546875,0.2751900255680084
Maeander,korean_5,2.053333282470703,0.2836151123046875,177.39215087890625,0.24709640443325043
Maeander,korean_5,2.630537509918213,0.17940248548984528,171.54818725585938,0.3011622428894043
Maeander,korean_5,3.0563440322875977,0.1096034124493599,234.5965576171875,0.22067378461360931
Maeander,korean_5,3.5199999809265137,0.10121080279350281,248.75650024414062,0.27215105295181274
Maeander,korean_5,3.9458065032958984,0.07851452380418777,258.70404052734375,0.17943832278251648
