shape,mission,coverage,ergodic,info_gain,belief_rmse,path_len,wallclock
A,glaube-D,0.027675259858369827,0.03718677908182144,2039.1942138671875,0.06222204864025116,13.839070320129395,9.27136985422112
greek_upper_0,glaube-D,0.032285526394844055,0.048378463834524155,1961.3121337890625,0.10407611727714539,15.141977310180664,8.07351594651118
korean_5,glaube-D,0.03854333981871605,0.046212758868932724,2008.4833984375,0.07161647081375122,16.16555404663086,8.085709773469716
digit_5,glaube-D,0.03654976561665535,0.09892306476831436,2035.49658203125,0.0948055163025856,14.6387357711792,8.078885659342632
a_lc,glaube-D,0.04537324979901314,0.10814164578914642,2039.9912109375,0.13774578273296356,14.536886215209961,8.07398801506497
rand_gmm_10,glaube-D,0.039330847561359406,0.018710864707827568,1991.86474609375,0.013735421001911163,15.256454467773438,8.082656702259555
rand_gmm_20,glaube-D,0.041158322244882584,0.0754639133810997,2042.474609375,0.014054828323423862,14.470036506652832,8.07490838225931
rand_ana_poly_10,glaube-D,0.026699060574173927,0.07146758586168289,1889.641357421875,0.11355576664209366,12.123074531555176,8.091235946631059
rand_ana_poly_20,glaube-D,0.042666904628276825,0.08307678252458572,1977.8519287109375,0.0976109430193901,14.210517883300781,8.091668014181778
rand_ana_poly_30,glaube-D,0.03440577909350395,0.09770503640174866,1971.7576904296875,0.09588559716939926,15.066343307495117,8.1011847788468
rand_gmm_complex_0,glaube-D,0.04725664108991623,0.06810809671878815,1924.001953125,0.028397446498274803,12.752012252807617,8.109937514876947
rand_gmm_complex_10,glaube-D,0.04038204252719879,0.037700582295656204,2044.51123046875,0.013802949339151382,14.552770614624023,8.113474908983335
