model,E_ergodic,E_total,coverage,path_len,diversity,t_infer_ms
OhneLoss,2.7178685903549193,8.359102411270142,0.04011551089584828,6.677663822174072,0.2886107814311981,3445.115008135326
SVGD solver (Referenz),0.9237943613529205,2.1883313822746278,0.033230095505714416,3.9587173080444336,nan,nan
