E_ergodic_exploit,E_ergodic_exploit_per_length,E_ergodic_explore,E_ergodic_explore_per_length,E_ergodic_total,E_ergodic_total_per_length,coverage,coverage_per_length,explore_exploit_ratio,knowledge_condition,method,path_len,shape,subvariant,svgd_iters,variant_id
0.6337587833404541,0.644331724873645,108.53777313232422,110.3484991682178,109.17153191566467,110.99283089309145,0.3229720890522003,0.3283602037484617,0.00583906196940124,ground_truth,linear,0.983590841293335,A,straight_top,25,linear_straight_top_svgd25
0.11719034612178802,0.07047454496510733,6.598410606384277,3.9680741662338463,6.715600952506065,4.0385487111989535,0.05940087512135506,0.03572179606292975,0.017760390056417642,ground_truth,heuristic,1.6628748178482056,A,peaks,0,heuristic_peaks_svgd0
0.27861031889915466,0.1440872361910165,1.8816111087799072,0.9731015897819049,2.160221427679062,1.1171888259729215,0.05246185138821602,0.02713138264892465,0.14807008610818306,ground_truth,heuristic,1.9336224794387817,A,peaks,25,heuristic_peaks_svgd25
0.14674755930900574,0.02559119338363506,28.424468994140625,4.956921166398921,28.57121655344963,4.982512359782556,0.062471069395542145,0.010894281481148245,0.005162719463264417,none_known,cfm,5.734299182891846,A,no_replan,0,cfm_no_replan_svgd0
0.11472581326961517,0.022469077727110272,20.689285278320312,4.05200142660533,20.804011091589928,4.0744705043324405,0.06697174906730652,0.013116432931945714,0.005545180112617662,none_known,cfm,5.105942249298096,A,no_replan,25,cfm_no_replan_svgd25
0.05494115874171257,0.006150041689071465,24.192928314208984,2.70812485795171,24.247869472950697,2.7142748996407815,0.047720666974782944,0.005341789253206835,0.0022709594319528714,none_known,cfm,8.93346118927002,A,one_replan,0,cfm_one_replan_svgd0
0.04119420796632767,0.0055686991615093604,19.55289077758789,2.6431911633606404,19.59408498555422,2.64875986252215,0.04490480571985245,0.0060703037224137035,0.002106809086948192,none_known,cfm,7.397456169128418,A,one_replan,25,cfm_one_replan_svgd25
0.06441491842269897,0.007624980470169934,20.595930099487305,2.4379999015606253,20.660345017910004,2.445624882030795,0.04438306763768196,0.005253752270907191,0.0031275556923890733,none_known,cfm,8.447879791259766,A,replan_1_6,0,cfm_replan_1_6_svgd0
0.04435728117823601,0.005246456251341591,26.90094757080078,3.181769504373684,26.945304851979017,3.187015960625026,0.04228172078728676,0.0050009647221295715,0.0016489114765006617,none_known,cfm,8.454712867736816,A,replan_1_6,25,cfm_replan_1_6_svgd25
0.2983040511608124,0.2292747920350889,28.910381317138672,22.22035415995333,29.208685368299484,22.44962895198842,0.15677417814731598,0.12049573899960428,0.010318233021159482,none_known,linear,1.3010765314102173,A,diagonal,0,linear_diagonal_svgd0
0.2909100651741028,0.21948211035846737,22.953474044799805,17.31764392681263,23.244384109973907,17.537126037171095,0.14686158299446106,0.11080225136561891,0.012673901327803995,none_known,linear,1.3254386186599731,A,diagonal,25,linear_diagonal_svgd25
0.3318067193031311,0.36065947096084433,136.50390625,148.37380844972273,136.83571296930313,148.73446792068358,0.3771215081214905,0.4099146753046753,0.0024307488951667354,none_known,linear,0.9200000166893005,A,straight_top,0,linear_straight_top_svgd0
0.5996473431587219,0.6251315689480941,114.68012237548828,119.55387720074096,115.279769718647,120.17900876968905,0.3247278332710266,0.33852834038172347,0.005228869055400402,none_known,linear,0.959233820438385,A,straight_top,25,linear_straight_top_svgd25
0.604061484336853,0.5053346886751142,235.64170837402344,197.12882285614447,236.2457698583603,197.63415754481957,0.5592321157455444,0.4678321568832378,0.002563474388744685,none_known,heuristic,1.1953691244125366,A,peaks,0,heuristic_peaks_svgd0
0.24376243352890015,0.2206465197062057,205.26646423339844,185.80111090057704,205.51022666692734,186.02175742028325,0.49118995666503906,0.4446105697411884,0.001187541444917811,none_known,heuristic,1.104764461517334,A,peaks,25,heuristic_peaks_svgd25
0.17353683710098267,0.056470479481350574,105.04742431640625,34.18339597820615,105.22096115350723,34.2398664576875,0.10873738676309586,0.035384143624145346,0.0016519856458192073,half_known,cfm,3.073054075241089,A,no_replan,0,cfm_no_replan_svgd0
0.24529999494552612,0.07410896926747017,56.71299362182617,17.133883359106864,56.9582936167717,17.20799232837433,0.09456009417772293,0.02856808502952545,0.004325287368556783,half_known,cfm,3.309990644454956,A,no_replan,25,cfm_no_replan_svgd25
0.07038947939872742,0.012535057501180117,48.47396469116211,8.632311815689848,48.54435417056084,8.644846873191028,0.059006042778491974,0.010507879095904536,0.0014521089794736967,half_known,cfm,5.6154093742370605,A,one_replan,0,cfm_one_replan_svgd0
