model,shape,E_ergodic,E_smooth,E_boundary,E_total,coverage,path_len
OhneLoss,A,1.9559130668640137,3.8017983436584473,0.015685362741351128,5.7733964920043945,0.03482700139284134,5.605120658874512
OhneLoss,greek_upper_0,1.241295576095581,3.7024576663970947,0.03108305111527443,4.974836349487305,0.031766071915626526,6.048462867736816
OhneLoss,korean_5,2.281780242919922,5.351330280303955,0.027050554752349854,7.66016149520874,0.04164194315671921,6.471836090087891
OhneLoss,digit_5,3.18649959564209,3.9711241722106934,0.05948665365576744,7.217110633850098,0.03532879799604416,5.642976760864258
OhneLoss,a_lc,0.7690497636795044,2.729969024658203,0.0,3.499018669128418,0.03158337250351906,5.197486877441406
OhneLoss,rand_gmm_10,1.9638135433197021,9.356042861938477,0.552945613861084,11.872802734375,0.05176080763339996,9.817804336547852
OhneLoss,rand_gmm_20,3.8360912799835205,9.599098205566406,0.41170376539230347,13.846893310546875,0.05469316616654396,9.208843231201172
OhneLoss,rand_ana_poly_10,10.20406723022461,3.5463850498199463,0.010514933615922928,13.760969161987305,0.0469607375562191,4.716028213500977
OhneLoss,rand_ana_poly_20,4.474291801452637,2.310246467590332,0.012626700103282928,6.7971649169921875,0.03125010058283806,4.492694854736328
OhneLoss,rand_ana_poly_30,4.32233190536499,4.795620441436768,0.03177051246166229,9.1497220993042,0.03291966766119003,5.472579479217529
OhneLoss,rand_gmm_complex_0,1.8775300979614258,9.140449523925781,1.199254035949707,12.217232704162598,0.05621767044067383,9.800467491149902
OhneLoss,rand_gmm_complex_10,2.3129539489746094,12.934327125549316,0.7716057300567627,16.01888656616211,0.052390001714229584,9.710782051086426
OhneLoss,rand_gmm_complex_20,2.6773524284362793,7.560837745666504,0.44404566287994385,10.682235717773438,0.05020441114902496,9.886615753173828
OhneLoss,rand_gmm_complex_30,1.8480501174926758,8.826271057128906,0.13724355399608612,10.811565399169922,0.05128971487283707,9.609378814697266
OhneLoss,rand_ana_poly_complex_0,1.3358596563339233,3.0214169025421143,0.0,4.357276439666748,0.03680765628814697,4.777960777282715
OhneLoss,rand_ana_poly_complex_10,1.52734375,4.081061363220215,0.0008054309291765094,5.609210968017578,0.03778212517499924,5.8680620193481445
